"","cancertype","nmdmetric","diff","pval","qval"
"175","SKCM","nmdfs_mean.wt",0.188735628019237,0.226842638529226,0.655104853346819
"176","SKCM","nmdns_frac_decayed",0.16056235739178,0.375999350947353,0.82135780546752
"177","SKCM","nmdns_med",0.606661058193507,0.32628332383184,0.759440739046699
"178","SKCM","nmdns_med.wt",0.013978906683675,0.511897647396864,0.919227155268715
"179","SKCM","nmdns_mean",0.529686670010696,0.327403340833466,0.759440739046699
"180","SKCM","nmdns_mean.wt",0.0181331453557367,0.406517035133463,0.859097979717438
"181","STAD","nmdptc_frac_decayed",0.211218985976268,0.001047508356405,0.0730332992592469
"182","STAD","nmdptc_med",0.444446360272063,0.00297537091133164,0.121415211396894
"183","STAD","nmdptc_med.wt",0.113916890102887,4.63583370766539e-05,0.0104306258422471
"184","STAD","nmdptc_mean",0.299465144009651,0.057169105203021,0.504945345622464
"185","STAD","nmdptc_mean.wt",0.0973344264281376,0.00323773897058383,0.121415211396894
"186","STAD","nmdfs_frac_decayed",0.418079096045198,0.00129836976460883,0.0730332992592469
"187","STAD","nmdfs_med",0.840915669132066,0.0144007838343558,0.202511022670629
"188","STAD","nmdfs_med.wt",0.414492248976752,0.000940572934350351,0.0730332992592469
"189","STAD","nmdfs_mean",0.840456228637967,0.0263492071197698,0.312030084313064
"190","STAD","nmdfs_mean.wt",0.410276655758405,0.00505594526095524,0.142198460464366
"191","STAD","nmdns_frac_decayed",0.4,0.0211465928309269,0.264332410386587
"192","STAD","nmdns_med",0.402673511119202,0.0719441019678821,0.558186998026671
"193","STAD","nmdns_med.wt",0.253043606160586,0.00447410641965625,0.142198460464366
"194","STAD","nmdns_mean",0.356344173891708,0.18208783099016,0.641695085644563
"195","STAD","nmdns_mean.wt",0.326411714196318,0.00833269585688958,0.167520525945084
"196","THCA","nmdptc_frac_decayed",0.454997804770964,0.720158038218307,0.96021017063931
"197","THCA","nmdptc_med",1.11682778430777,0.71414917445594,0.96021017063931
"198","THCA","nmdptc_med.wt",1.16975394665396,0.684711972568893,0.951032084619063
"199","THCA","nmdptc_mean",1.09379972418256,0.718418809609769,0.96021017063931
"200","THCA","nmdptc_mean.wt",1.16975394665396,0.684743100925725,0.951032084619063
"201","THCA","nmdfs_frac_decayed",0,0.14950042938527,0.608519269776876
"202","THCA","nmdfs_med",2.65312092839899,0.147597887369073,0.608519269776876
"203","THCA","nmdfs_med.wt",2.79043307200759,0.142780426726575,0.608519269776876
"204","THCA","nmdfs_mean",2.65312092839899,0.147630747580077,0.608519269776876
"205","THCA","nmdfs_mean.wt",2.79043307200759,0.142812848321481,0.608519269776876
"206","THCA","nmdns_frac_decayed",0,0.989825100370565,1
"207","THCA","nmdns_med",5.54835578302712,0.837537255065089,0.989551049611417
"208","THCA","nmdns_med.wt",5.60259968357254,0.837537255065089,0.989551049611417
"209","THCA","nmdns_mean",5.54835578302712,0.837548477543664,0.989551049611417
"210","THCA","nmdns_mean.wt",5.60259968357254,0.837548477543664,0.989551049611417
"211","UCEC","nmdptc_frac_decayed",-0.0555555555555556,0.455778401353332,0.891740350473911
"212","UCEC","nmdptc_med",-0.165146739147275,0.781690154644289,0.982571423435558
"213","UCEC","nmdptc_med.wt",-0.00529907843452232,0.640554672449558,0.950869758265225
"214","UCEC","nmdptc_mean",-0.122488169553301,0.858400955928531,0.990412742104025
"215","UCEC","nmdptc_mean.wt",-0.00293851811493828,0.924395079729768,1
"216","UCEC","nmdfs_frac_decayed",0.4375,0.0294716823136136,0.331556426028153
"217","UCEC","nmdfs_med",0.626686764460749,0.0139296352144501,0.202511022670629
"218","UCEC","nmdfs_med.wt",0.378289810673248,0.00737288493933713,0.167520525945084
"219","UCEC","nmdfs_mean",0.685720394882436,0.00902699214936353,0.167520525945084
"220","UCEC","nmdfs_mean.wt",0.394276135477779,0.00882832697322149,0.167520525945084
"221","UCEC","nmdns_frac_decayed",0.0349462365591398,0.905505984997302,1
"222","UCEC","nmdns_med",0.104165850000671,0.584267323588254,0.924698528521998
"223","UCEC","nmdns_med.wt",0.0457477630684364,0.5036525656963,0.919227155268715
"224","UCEC","nmdns_mean",0.276164444760302,0.232926170078869,0.655104853346819
"225","UCEC","nmdns_mean.wt",0.131387322650343,0.29792245422428,0.753174743825427
