# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-DO-A2HM-01B-11D-A22C-01	-0.231000	0.205000
TCGA-E3-A3DY-01A-11D-A20A-01	-0.100000	0.100000
TCGA-E3-A3DZ-01A-11D-A20A-01	-0.722000	0.100000
TCGA-E3-A3E0-01A-11D-A20A-01	-0.100000	0.100000
TCGA-E3-A3E1-01A-11D-A20A-01	-0.100000	0.100000
TCGA-E3-A3E2-01A-11D-A20A-01	-0.100000	0.100000
TCGA-E3-A3E3-01A-11D-A20A-01	-0.100000	0.100000
TCGA-E3-A3E5-01A-11D-A20A-01	-0.897000	0.100000
TCGA-E8-A242-01A-21D-A16M-01	-0.100000	0.100000
TCGA-E8-A2EA-01A-11D-A17S-01	-0.100000	0.100000
TCGA-E8-A3X7-01A-11D-A22Y-01	-0.100000	0.100000
TCGA-E8-A413-01A-21D-A23L-01	-0.100000	0.100000
TCGA-E8-A414-01A-11D-A23L-01	-0.100000	0.100000
TCGA-E8-A415-01A-11D-A23L-01	-0.100000	0.100000
TCGA-E8-A416-01A-11D-A23L-01	-0.100000	0.100000
TCGA-E8-A417-01A-21D-A23L-01	-0.100000	0.100000
TCGA-E8-A418-01A-11D-A23L-01	-0.100000	0.100000
TCGA-E8-A419-01A-11D-A23L-01	-0.100000	0.100000
TCGA-E8-A432-01A-11D-A23L-01	-0.766000	0.100000
TCGA-E8-A433-01A-11D-A23L-01	-0.100000	0.100000
TCGA-E8-A434-01A-11D-A23L-01	-0.212000	0.100000
TCGA-E8-A436-01A-12D-A23T-01	-0.100000	0.100000
TCGA-E8-A437-01A-12D-A23T-01	-0.100000	0.100000
TCGA-E8-A438-01A-11D-A23T-01	-0.100000	0.100000
TCGA-E8-A44K-01A-21D-A23T-01	-0.100000	0.100000
TCGA-E8-A44M-01A-21D-A23T-01	-0.100000	0.100000
TCGA-EL-A3CL-01A-11D-A19I-01	-0.795000	0.100000
TCGA-EL-A3CM-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CN-01A-12D-A20A-01	-0.100000	0.100000
TCGA-EL-A3CO-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CP-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CR-01A-12D-A201-01	-0.100000	0.100000
TCGA-EL-A3CS-01A-21D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CT-01A-12D-A201-01	-0.100000	0.100000
TCGA-EL-A3CU-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CV-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CW-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CX-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CY-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3CZ-01A-11D-A19I-01	-0.100000	0.100000
TCGA-EL-A3D0-01A-12D-A201-01	-0.978000	0.100000
TCGA-EL-A3D1-01A-11D-A19I-01	-0.865000	0.100000
TCGA-EL-A3D4-01A-11D-A19I-01	-0.689000	0.100000
TCGA-EL-A3D5-01A-22D-A201-01	-0.753000	0.100000
TCGA-EL-A3D6-01A-12D-A201-01	-0.100000	0.100000
TCGA-EL-A3GO-01A-11D-A201-01	-0.900000	0.100000
TCGA-EL-A3GP-01A-11D-A201-01	-0.727000	0.702000
TCGA-EL-A3GQ-01A-11D-A201-01	-0.100000	0.100000
TCGA-EL-A3GR-01A-21D-A201-01	-0.100000	0.100000
TCGA-EL-A3GS-01A-11D-A20A-01	-0.100000	0.100000
TCGA-EL-A3GU-01A-11D-A219-01	-0.100000	0.854000
TCGA-EL-A3GV-01A-11D-A219-01	-0.100000	0.100000
TCGA-EL-A3GW-01A-11D-A201-01	-0.838000	0.100000
TCGA-EL-A3GX-01A-11D-A201-01	-0.100000	0.100000
TCGA-EL-A3GY-01A-21D-A201-01	-0.100000	0.100000
TCGA-EL-A3GZ-01A-11D-A20A-01	-0.100000	0.100000
