# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-55-7914-01A-11D-2166-01	-0.633000	1.019000
TCGA-55-7994-01A-11D-2183-01	-0.558000	0.781000
TCGA-55-7995-01A-11D-2183-01	-0.548000	1.573000
TCGA-55-8085-01A-11D-2237-01	-0.636000	1.017000
TCGA-55-8087-01A-11D-2237-01	-0.892000	0.827000
TCGA-55-8089-01A-11D-2237-01	-0.313000	0.482000
TCGA-55-8090-01A-11D-2237-01	-0.661000	0.100000
TCGA-55-8091-01A-11D-2237-01	-0.708000	0.642000
TCGA-55-8092-01A-11D-2237-01	-0.500000	0.617000
TCGA-55-8094-01A-11D-2237-01	-1.146000	1.961000
TCGA-55-8096-01A-11D-2237-01	-0.100000	1.187000
TCGA-55-8097-01A-11D-2237-01	-0.711000	0.690000
TCGA-55-8203-01A-11D-2237-01	-0.594000	0.545000
TCGA-55-8204-01A-11D-2237-01	-0.441000	1.333000
TCGA-55-8205-01A-11D-2237-01	-0.293000	0.837000
TCGA-55-8206-01A-11D-2237-01	-0.452000	0.528000
TCGA-55-8207-01A-11D-2237-01	-0.553000	0.550000
TCGA-55-8208-01A-11D-2237-01	-0.100000	0.335000
TCGA-55-8299-01A-11D-2283-01	-0.100000	0.100000
TCGA-55-8301-01A-11D-2283-01	-0.272000	1.144000
TCGA-55-8302-01A-11D-2322-01	-0.533000	0.842000
TCGA-55-8505-01A-11D-2389-01	-0.327000	0.288000
TCGA-55-8506-01A-11D-2389-01	-0.693000	1.133000
TCGA-55-8507-01A-11D-2389-01	-0.521000	0.945000
TCGA-55-8508-01A-11D-2389-01	-0.407000	0.498000
TCGA-55-8510-01A-11D-2389-01	-0.293000	0.581000
TCGA-55-8511-01A-11D-2389-01	-0.333000	0.563000
TCGA-55-8512-01A-11D-2389-01	-0.455000	0.400000
TCGA-55-8513-01A-11D-2389-01	-0.100000	0.100000
TCGA-55-8514-01A-11D-2389-01	-0.520000	0.913000
TCGA-55-8614-01A-11D-2389-01	-0.541000	1.427000
TCGA-55-8615-01A-11D-2389-01	-0.521000	1.146000
TCGA-55-8616-01A-11D-2389-01	-0.584000	1.719000
TCGA-55-8619-01A-11D-2389-01	-0.237000	0.215000
TCGA-55-8620-01A-11D-2389-01	-0.386000	0.953000
TCGA-55-8621-01A-11D-2389-01	-0.100000	0.100000
TCGA-55-A48X-01A-11D-A24C-01	-0.344000	0.299000
TCGA-55-A48Y-01A-11D-A24C-01	-0.468000	0.296000
TCGA-55-A48Z-01A-12D-A24O-01	-0.573000	0.581000
TCGA-55-A490-01A-11D-A24C-01	-0.922000	1.654000
TCGA-55-A491-01A-11D-A24C-01	-0.477000	0.416000
TCGA-55-A492-01A-11D-A24C-01	-0.765000	1.029000
TCGA-55-A493-01A-11D-A24C-01	-0.239000	0.523000
TCGA-55-A494-01A-11D-A24O-01	-0.716000	2.132000
TCGA-55-A4DF-01A-11D-A24C-01	-0.713000	1.116000
TCGA-55-A4DG-01A-11D-A24C-01	-0.903000	1.057000
TCGA-55-A57B-01A-12D-A396-01	-0.348000	0.780000
TCGA-62-8394-01A-11D-2322-01	-0.744000	0.947000
TCGA-62-8395-01A-11D-2322-01	-0.697000	0.779000
TCGA-62-8397-01A-11D-2322-01	-0.862000	0.273000
TCGA-62-8398-01A-11D-2322-01	-0.571000	0.799000
TCGA-62-8399-01A-21D-2322-01	-0.418000	1.327000
TCGA-62-8402-01A-11D-2322-01	-0.731000	1.190000
TCGA-62-A46O-01A-11D-A24C-01	-0.746000	0.593000
TCGA-62-A46P-01A-11D-A24C-01	-0.777000	0.721000
TCGA-62-A46R-01A-11D-A24C-01	-0.683000	0.794000
TCGA-62-A46S-01A-11D-A24C-01	-0.662000	3.757000
TCGA-62-A46U-01A-11D-A24C-01	-0.474000	0.362000
TCGA-62-A46V-01A-11D-A24C-01	-0.616000	0.582000
TCGA-62-A46Y-01A-11D-A24C-01	-0.526000	0.703000
TCGA-62-A470-01A-11D-A24C-01	-0.559000	0.536000
TCGA-62-A471-01A-12D-A24C-01	-0.511000	1.608000
TCGA-62-A472-01A-11D-A24C-01	-0.905000	1.034000
TCGA-64-1676-01A-01D-0944-01	-0.543000	1.035000
TCGA-64-1677-01A-01D-0944-01	-0.304000	0.727000
TCGA-64-1678-01A-01D-0944-01	-0.607000	1.556000
TCGA-64-1679-01A-21D-2062-01	-0.412000	1.578000
TCGA-64-1680-01A-02D-0944-01	-0.632000	0.649000
TCGA-64-1681-01A-11D-2062-01	-0.663000	0.557000
TCGA-64-5774-01A-01D-1624-01	-0.645000	0.695000
TCGA-64-5775-01A-01D-1624-01	-0.649000	1.843000
TCGA-64-5778-01A-01D-1624-01	-0.645000	0.758000
TCGA-64-5779-01A-01D-1624-01	-0.438000	1.199000
TCGA-64-5781-01A-01D-1624-01	-0.375000	0.480000
TCGA-64-5815-01A-01D-1624-01	-0.454000	0.277000
TCGA-67-3770-01A-01D-0944-01	-0.756000	0.972000
TCGA-67-3771-01A-01D-0944-01	-0.813000	0.777000
TCGA-67-3772-01A-01D-0944-01	-0.536000	0.747000
TCGA-67-3773-01A-01D-0944-01	-0.865000	0.988000
TCGA-67-3774-01A-01D-0944-01	-0.597000	0.828000
TCGA-67-4679-01B-01D-1752-01	-0.806000	0.761000
TCGA-67-6215-01A-11D-1752-01	-0.372000	1.260000
TCGA-67-6216-01A-11D-1752-01	-0.696000	0.302000
TCGA-67-6217-01A-11D-1752-01	-0.448000	0.951000
TCGA-69-7760-01A-11D-2166-01	-1.393000	1.971000
TCGA-69-7761-01A-11D-2166-01	-0.407000	0.365000
TCGA-69-7763-01A-11D-2166-01	-0.391000	0.511000
TCGA-69-7764-01A-11D-2166-01	-0.915000	0.747000
TCGA-69-7765-01A-11D-2166-01	-0.424000	0.817000
TCGA-69-7973-01A-11D-2183-01	-0.552000	0.895000
TCGA-69-7974-01A-11D-2183-01	-0.466000	0.990000
TCGA-69-7978-01A-11D-2183-01	-0.331000	0.412000
TCGA-69-7979-01A-11D-2183-01	-0.776000	0.963000
TCGA-69-7980-01A-11D-2183-01	-0.598000	2.970000
TCGA-69-8253-01A-11D-2283-01	-0.443000	0.970000
TCGA-69-8254-01A-11D-2283-01	-0.333000	0.252000
TCGA-69-8255-01A-11D-2283-01	-0.421000	0.587000
TCGA-69-8453-01A-12D-2322-01	-0.447000	0.258000
TCGA-69-A59K-01A-11D-A25M-01	-0.906000	0.604000
TCGA-71-6725-01A-11D-1854-01	-0.399000	1.778000
TCGA-73-4658-01A-01D-1752-01	-0.314000	0.585000
TCGA-73-4659-01A-01D-1204-01	-0.511000	0.397000
TCGA-73-4662-01A-01D-1204-01	-0.507000	0.926000
TCGA-73-4666-01A-01D-1204-01	-0.513000	1.447000
TCGA-73-4668-01A-01D-1204-01	-0.546000	0.835000
TCGA-73-4670-01A-01D-1204-01	-0.979000	1.093000
TCGA-73-4675-01A-01D-1204-01	-0.659000	1.038000
TCGA-73-4676-01A-01D-1752-01	-0.100000	1.138000
TCGA-73-4677-01A-01D-1204-01	-0.476000	1.113000
TCGA-73-7498-01A-12D-2183-01	-0.697000	0.830000
TCGA-73-7499-01A-11D-2183-01	-0.562000	1.008000
TCGA-73-A9RS-01A-11D-A40Z-01	-0.946000	0.675000
TCGA-75-5122-01A-01D-1752-01	-0.456000	0.742000
TCGA-75-5125-01A-01D-1752-01	-0.539000	0.637000
TCGA-75-5126-01A-01D-1752-01	-0.283000	0.486000
TCGA-75-5146-01A-01D-1624-01	-0.596000	0.571000
TCGA-75-5147-01A-01D-1624-01	-0.782000	1.077000
TCGA-75-6203-01A-11D-1752-01	-0.100000	0.434000
TCGA-75-6205-01A-11D-1752-01	-0.392000	0.493000
TCGA-75-6206-01A-11D-1752-01	-0.651000	1.118000
TCGA-75-6207-01A-11D-1752-01	-0.843000	0.823000
TCGA-75-6211-01A-11D-1752-01	-0.415000	0.617000
TCGA-75-6212-01A-11D-1752-01	-0.457000	0.545000
TCGA-75-6214-01A-41D-1943-01	-1.393000	1.258000
TCGA-75-7025-01A-12D-1943-01	-0.552000	0.649000
TCGA-75-7027-01A-11D-1943-01	-0.572000	1.027000
TCGA-75-7030-01A-11D-1943-01	-0.100000	0.219000
TCGA-75-7031-01A-11D-1943-01	-0.639000	3.757000
TCGA-78-7143-01A-11D-2035-01	-0.522000	1.268000
TCGA-78-7145-01A-11D-2035-01	-0.555000	0.838000
TCGA-78-7146-01A-11D-2035-01	-0.980000	1.277000
TCGA-78-7147-01A-11D-2035-01	-0.559000	1.231000
TCGA-78-7148-01A-11D-2035-01	-0.592000	0.367000
TCGA-78-7149-01A-11D-2035-01	-0.555000	0.632000
TCGA-78-7150-01A-21D-2035-01	-0.767000	0.712000
TCGA-78-7152-01A-11D-2035-01	-0.629000	0.599000
TCGA-78-7153-01A-11D-2035-01	-0.512000	3.757000
TCGA-78-7154-01A-11D-2035-01	-0.477000	0.828000
TCGA-78-7155-01A-11D-2035-01	-0.844000	1.259000
TCGA-78-7156-01A-11D-2035-01	-0.853000	0.767000
TCGA-78-7158-01A-11D-2035-01	-0.971000	1.591000
TCGA-78-7159-01A-11D-2035-01	-0.554000	1.375000
TCGA-78-7160-01A-11D-2035-01	-0.252000	0.374000
TCGA-78-7161-01A-11D-2035-01	-0.594000	0.821000
TCGA-78-7162-01A-21D-2062-01	-0.377000	0.604000
TCGA-78-7163-01A-12D-2062-01	-0.781000	1.290000
TCGA-78-7166-01A-12D-2062-01	-0.690000	0.611000
TCGA-78-7167-01A-11D-2062-01	-1.393000	0.867000
TCGA-78-7220-01A-11D-2035-01	-0.354000	2.408000
TCGA-78-7535-01A-11D-2062-01	-0.532000	1.010000
TCGA-78-7536-01A-11D-2062-01	-0.604000	1.323000
TCGA-78-7537-01A-11D-2062-01	-0.858000	0.804000
TCGA-78-7539-01A-11D-2062-01	-0.590000	0.815000
TCGA-78-7540-01A-11D-2062-01	-0.706000	1.209000
TCGA-78-7542-01A-21D-2062-01	-0.494000	1.247000
TCGA-78-7633-01A-11D-2062-01	-0.842000	1.358000
TCGA-78-8640-01A-11D-2389-01	-0.539000	0.752000
TCGA-78-8648-01A-11D-2389-01	-0.100000	0.100000
TCGA-78-8655-01A-11D-2389-01	-1.052000	0.695000
TCGA-78-8660-01A-11D-2389-01	-0.358000	0.275000
TCGA-78-8662-01A-11D-2389-01	-0.218000	3.090000
TCGA-80-5607-01A-31D-1943-01	-0.587000	0.588000
TCGA-80-5608-01A-31D-1943-01	-0.475000	1.392000
TCGA-80-5611-01A-01D-1624-01	-0.782000	1.155000
TCGA-83-5908-01A-21D-2283-01	-0.308000	1.069000
TCGA-86-6562-01A-11D-1752-01	-0.511000	1.112000
TCGA-86-6851-01A-11D-1943-01	-0.689000	1.070000
TCGA-86-7701-01A-11D-2166-01	-0.366000	0.493000
TCGA-86-7711-01A-11D-2062-01	-0.422000	0.719000
TCGA-86-7713-01A-11D-2062-01	-0.765000	3.757000
TCGA-86-7714-01A-12D-2166-01	-0.731000	0.100000
TCGA-86-7953-01A-11D-2183-01	-0.512000	1.049000
TCGA-86-7954-01A-11D-2183-01	-0.635000	0.495000
TCGA-86-7955-01A-11D-2183-01	-0.593000	1.185000
TCGA-86-8054-01A-11D-2237-01	-0.705000	0.821000
TCGA-86-8055-01A-11D-2237-01	-0.535000	1.868000
TCGA-86-8056-01A-11D-2237-01	-0.638000	0.100000
TCGA-86-8073-01A-11D-2237-01	-0.417000	0.591000
TCGA-86-8074-01A-11D-2237-01	-1.000000	0.639000
TCGA-86-8075-01A-11D-2237-01	-0.715000	1.066000
TCGA-86-8076-01A-31D-2237-01	-0.100000	0.515000
TCGA-86-8278-01A-11D-2283-01	-0.586000	0.548000
TCGA-86-8279-01A-11D-2283-01	-0.821000	1.180000
TCGA-86-8280-01A-11D-2283-01	-0.628000	0.994000
TCGA-86-8281-01A-11D-2283-01	-0.606000	1.629000
TCGA-86-8358-01A-11D-2322-01	-1.393000	1.371000
TCGA-86-8359-01A-11D-2322-01	-0.424000	0.809000
TCGA-86-8585-01A-11D-2389-01	-0.214000	0.846000
TCGA-86-8668-01A-11D-2389-01	-0.636000	1.625000
TCGA-86-8669-01A-11D-2389-01	-0.677000	1.425000
TCGA-86-8671-01A-11D-2389-01	-0.100000	0.100000
TCGA-86-8672-01A-21D-2389-01	-0.303000	0.374000
TCGA-86-8673-01A-11D-2389-01	-0.266000	1.412000
TCGA-86-8674-01A-21D-2389-01	-0.561000	1.063000
TCGA-86-A456-01A-11D-A24C-01	-0.300000	0.276000
TCGA-86-A4D0-01A-11D-A24C-01	-0.666000	2.836000
TCGA-86-A4JF-01A-11D-A24O-01	-0.483000	0.542000
TCGA-86-A4P7-01A-11D-A24O-01	-0.221000	0.373000
TCGA-86-A4P8-01A-11D-A24O-01	-0.100000	0.100000
TCGA-91-6828-01A-11D-1854-01	-0.442000	1.984000
TCGA-91-6829-01A-21D-1854-01	-0.743000	0.401000
TCGA-91-6830-01A-11D-1943-01	-0.305000	0.620000
TCGA-91-6831-01A-11D-1854-01	-0.552000	1.157000
TCGA-91-6835-01A-11D-1854-01	-0.265000	0.474000
TCGA-91-6836-01A-21D-1854-01	-0.623000	2.201000
TCGA-91-6840-01A-11D-1943-01	-0.580000	1.128000
TCGA-91-6847-01A-11D-1943-01	-1.393000	1.177000
TCGA-91-6848-01A-11D-1943-01	-0.406000	0.619000
TCGA-91-6849-01A-11D-1943-01	-0.716000	0.698000
TCGA-91-7771-01A-11D-2166-01	-0.499000	0.861000
TCGA-91-8496-01A-11D-2389-01	-0.303000	1.034000
TCGA-91-8497-01A-11D-2389-01	-0.100000	0.615000
TCGA-91-8499-01A-11D-2389-01	-1.105000	1.469000
TCGA-91-A4BC-01A-11D-A24C-01	-0.242000	0.534000
TCGA-91-A4BD-01A-11D-A24C-01	-0.637000	0.632000
TCGA-93-7347-01A-11D-2183-01	-0.359000	0.511000
TCGA-93-7348-01A-21D-2035-01	-0.362000	0.585000
TCGA-93-8067-01A-11D-2283-01	-0.353000	1.145000
TCGA-93-A4JN-01A-11D-A24O-01	-0.443000	1.039000
TCGA-93-A4JO-01A-21D-A24O-01	-0.329000	0.349000
TCGA-93-A4JP-01A-11D-A24O-01	-0.298000	0.630000
TCGA-93-A4JQ-01A-11D-A24O-01	-0.376000	0.453000
TCGA-95-7039-01A-11D-1943-01	-0.603000	2.832000
TCGA-95-7043-01A-11D-1943-01	-1.253000	1.266000
TCGA-95-7562-01A-11D-2237-01	-0.579000	1.481000
