"var","hr","pval","hr_ci95"
"tnm_stageIII",0.9,"7.55e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.38e-02","0.9 to 3.2"
"NCOR1_cna",1.6,"4.66e-03","1.1 to 2.1"
"age.cat>=65",2.3,"6.69e-03","1.3 to 4.2"
"gendermale",1.2,"4.67e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.21e-01","0.4 to 1.7"
"tnm_stageIV",2.1,"2.42e-02","1.1 to 4"
"NCOR1_mut",1,"9.22e-01","0.5 to 1.9"
"age.cat>=65",2.4,"4.68e-03","1.3 to 4.4"
"gendermale",1.2,"5.28e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.40e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.42e-02","0.9 to 3.2"
"NF1_cna",1,"9.63e-01","0.7 to 1.4"
"age.cat>=65",2.4,"4.55e-03","1.3 to 4.4"
"gendermale",1.2,"5.36e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.37e-01","0.4 to 1.8"
"tnm_stageIV",1.7,"9.41e-02","0.9 to 3.2"
"NF1_mut",1.3,"4.20e-01","0.7 to 2.3"
"age.cat>=65",2.4,"4.77e-03","1.3 to 4.4"
"gendermale",1.2,"5.59e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"6.76e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"8.72e-02","0.9 to 3.2"
"ALPK2_cna",1.3,"1.14e-01","0.9 to 1.8"
"age.cat>=65",2.3,"5.75e-03","1.3 to 4.3"
"gendermale",1.1,"6.85e-01","0.6 to 2.1"
"tnm_stageIII",0.9,"6.70e-01","0.4 to 1.7"
"tnm_stageIV",1.8,"8.02e-02","0.9 to 3.3"
"LPAR2_cna",0.9,"7.37e-01","0.7 to 1.3"
"age.cat>=65",2.4,"4.43e-03","1.3 to 4.4"
"gendermale",1.2,"5.11e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.86e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.47e-02","0.9 to 3.2"
"TGFB1_cna",0.6,"1.27e-03","0.4 to 0.8"
"age.cat>=65",2.7,"1.18e-03","1.5 to 5"
"gendermale",1.2,"5.56e-01","0.7 to 2.2"
"tnm_stageIII",1.1,"8.51e-01","0.5 to 2.1"
"tnm_stageIV",2.4,"8.90e-03","1.2 to 4.7"
"CIC_cna",0.6,"1.01e-03","0.4 to 0.8"
"age.cat>=65",2.8,"9.24e-04","1.5 to 5.2"
"gendermale",1.2,"5.72e-01","0.7 to 2.1"
"tnm_stageIII",1.1,"8.46e-01","0.5 to 2.1"
"tnm_stageIV",2.4,"9.15e-03","1.2 to 4.6"
"CSNK2A1_cna",1.1,"5.71e-01","0.8 to 1.6"
"age.cat>=65",2.5,"3.82e-03","1.3 to 4.6"
"gendermale",1.2,"5.10e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.58e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"8.41e-02","0.9 to 3.3"
"CSNK2A1_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.3,"6.75e-03","1.3 to 4.2"
"gendermale",1.2,"6.23e-01","0.6 to 2.1"
"tnm_stageIII",0.9,"7.34e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"8.42e-02","0.9 to 3.2"
"ASXL1_cna",0.8,"3.51e-01","0.5 to 1.3"
"age.cat>=65",2.4,"3.97e-03","1.3 to 4.5"
"gendermale",1.2,"4.76e-01","0.7 to 2.3"
"tnm_stageIII",0.8,"5.89e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"1.02e-01","0.9 to 3.2"
"ASXL1_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.3,"5.78e-03","1.3 to 4.3"
"gendermale",1.1,"6.81e-01","0.6 to 2"
"tnm_stageIII",1,"9.00e-01","0.5 to 1.9"
"tnm_stageIV",1.7,"9.98e-02","0.9 to 3.2"
"IFNGR2_cna",0.6,"1.13e-02","0.5 to 0.9"
"age.cat>=65",2.9,"7.54e-04","1.6 to 5.5"
"gendermale",1.2,"4.79e-01","0.7 to 2.2"
"tnm_stageIII",0.8,"5.94e-01","0.4 to 1.6"
"tnm_stageIV",1.6,"1.26e-01","0.9 to 3.1"
"IFNGR2_mut",2.6,"7.27e-02","0.9 to 7.5"
"age.cat>=65",2.3,"5.73e-03","1.3 to 4.3"
"gendermale",1.2,"5.82e-01","0.7 to 2.1"
"tnm_stageIII",0.9,"7.36e-01","0.5 to 1.8"
"tnm_stageIV",1.6,"1.20e-01","0.9 to 3.1"
"EP300_cna",0.8,"2.35e-01","0.6 to 1.1"
"age.cat>=65",2.4,"3.77e-03","1.3 to 4.5"
"gendermale",1.2,"4.68e-01","0.7 to 2.3"
"tnm_stageIII",0.9,"6.45e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"9.30e-02","0.9 to 3.2"
"EP300_mut",0.8,"4.88e-01","0.4 to 1.5"
"age.cat>=65",2.4,"4.48e-03","1.3 to 4.4"
"gendermale",1.2,"4.84e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"8.36e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"1.04e-01","0.9 to 3.2"
"DDX3X_cna",0.8,"3.33e-01","0.6 to 1.2"
"age.cat>=65",2.3,"5.91e-03","1.3 to 4.3"
"gendermale",1.2,"5.66e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.93e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"8.89e-02","0.9 to 3.2"
"DDX3X_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.4,"4.69e-03","1.3 to 4.4"
"gendermale",1.2,"5.32e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.35e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.54e-02","0.9 to 3.2"
"SSX5_cna",0.9,"7.13e-01","0.6 to 1.3"
"age.cat>=65",2.4,"5.42e-03","1.3 to 4.3"
"gendermale",1.2,"5.67e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.58e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.51e-02","0.9 to 3.2"
"FOXP3_cna",0.9,"7.13e-01","0.6 to 1.3"
"age.cat>=65",2.4,"5.42e-03","1.3 to 4.3"
"gendermale",1.2,"5.67e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.58e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.51e-02","0.9 to 3.2"
"FOXP3_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.3,"7.56e-03","1.2 to 4.2"
"gendermale",1.1,"6.48e-01","0.6 to 2.1"
"tnm_stageIII",0.9,"7.33e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"8.15e-02","0.9 to 3.3"
"SMC1A_cna",1,"9.00e-01","0.7 to 1.4"
"age.cat>=65",2.4,"5.34e-03","1.3 to 4.4"
"gendermale",1.2,"5.52e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.49e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.40e-02","0.9 to 3.2"
"SMC1A_mut",2,"1.93e-01","0.7 to 6"
"age.cat>=65",2.5,"3.36e-03","1.4 to 4.7"
"gendermale",1.3,"4.19e-01","0.7 to 2.4"
"tnm_stageIII",0.9,"8.63e-01","0.5 to 1.9"
"tnm_stageIV",1.8,"6.88e-02","1 to 3.4"
"MORC4_cna",1.2,"4.27e-01","0.8 to 1.8"
"age.cat>=65",2.5,"3.56e-03","1.3 to 4.6"
"gendermale",1.2,"5.78e-01","0.7 to 2.1"
"tnm_stageIII",0.9,"7.76e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"1.16e-01","0.9 to 3.1"
"CUL4B_cna",1.1,"6.83e-01","0.7 to 1.7"
"age.cat>=65",2.4,"4.20e-03","1.3 to 4.4"
"gendermale",1.2,"5.35e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.73e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.34e-02","0.9 to 3.2"
"CUL4B_mut",0,"9.97e-01","0 to Inf"
"age.cat>=65",2.4,"4.41e-03","1.3 to 4.4"
"gendermale",1.2,"5.69e-01","0.7 to 2.1"
"tnm_stageIII",0.9,"7.61e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.53e-02","0.9 to 3.2"
"TMB",0.9,"2.11e-02","0.9 to 1"
"age.cat>=65",2.4,"4.54e-03","1.3 to 4.4"
"gendermale",1.4,"2.41e-01","0.8 to 2.6"
"tnm_stageIII",1.2,"6.93e-01","0.6 to 2.3"
"tnm_stageIV",1.7,"9.43e-02","0.9 to 3.2"
"PDL1",1,"3.37e-01","1 to 1"
"age.cat>=65",2.4,"4.14e-03","1.3 to 4.4"
"gendermale",1.2,"5.71e-01","0.7 to 2.1"
"tnm_stageIII",0.9,"6.86e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"9.42e-02","0.9 to 3.2"
"silent.catmed",0.5,"3.54e-02","0.3 to 1"
"silent.cathigh",0.4,"1.13e-02","0.2 to 0.8"
"age.cat>=65",2.4,"6.00e-03","1.3 to 4.3"
"gendermale",1.5,"1.76e-01","0.8 to 2.9"
"tnm_stageIII",1,"9.32e-01","0.5 to 2.1"
"tnm_stageIV",1.7,"8.75e-02","0.9 to 3.2"
"missense.catmed",0.5,"3.35e-02","0.3 to 0.9"
"missense.cathigh",0.4,"1.35e-02","0.2 to 0.8"
"age.cat>=65",2.5,"3.51e-03","1.3 to 4.6"
"gendermale",1.4,"2.44e-01","0.8 to 2.6"
"tnm_stageIII",0.9,"8.23e-01","0.5 to 1.8"
"tnm_stageIV",1.8,"7.65e-02","0.9 to 3.3"
"nonsense.catmed",0.7,"3.60e-01","0.4 to 1.4"
"nonsense.cathigh",0.5,"7.11e-02","0.2 to 1.1"
"age.cat>=65",2.2,"9.12e-03","1.2 to 4.1"
"gendermale",1.4,"3.17e-01","0.7 to 2.5"
"tnm_stageIII",1.1,"8.56e-01","0.5 to 2.2"
"tnm_stageIV",1.8,"7.30e-02","0.9 to 3.5"
"frameshift.catmed",0.8,"3.71e-01","0.4 to 1.4"
"frameshift.cathigh",0.6,"1.48e-01","0.3 to 1.2"
"age.cat>=65",2.2,"8.96e-03","1.2 to 4.1"
"gendermale",1.4,"3.27e-01","0.7 to 2.5"
"tnm_stageIII",0.9,"8.03e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"1.04e-01","0.9 to 3.2"
"total.catmed",0.5,"1.82e-02","0.2 to 0.9"
"total.cathigh",0.4,"1.41e-02","0.2 to 0.8"
"age.cat>=65",2.5,"3.66e-03","1.3 to 4.5"
"gendermale",1.5,"2.20e-01","0.8 to 2.7"
"tnm_stageIII",1,"9.47e-01","0.5 to 1.9"
"tnm_stageIV",1.8,"6.09e-02","1 to 3.5"
"GZMA.catmed",1,"9.18e-01","0.5 to 1.8"
"GZMA.cathigh",0.7,"3.88e-01","0.3 to 1.5"
"age.cat>=65",2.3,"7.85e-03","1.2 to 4.2"
"gendermale",1.2,"5.11e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"8.23e-01","0.5 to 1.8"
"tnm_stageIV",1.6,"1.54e-01","0.8 to 3.1"
"PRF1.catmed",0.9,"7.58e-01","0.5 to 1.7"
"PRF1.cathigh",0.8,"5.53e-01","0.4 to 1.7"
"age.cat>=65",2.4,"4.61e-03","1.3 to 4.4"
"gendermale",1.2,"5.15e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"8.05e-01","0.5 to 1.8"
"tnm_stageIV",1.6,"1.34e-01","0.9 to 3.1"
"nmdptc_max.catmed",1.3,"4.12e-01","0.7 to 2.4"
"nmdptc_max.cathigh",0.8,"5.00e-01","0.3 to 1.7"
"age.cat>=65",2.2,"1.19e-02","1.2 to 4.1"
"gendermale",1.2,"4.99e-01","0.7 to 2.2"
"tnm_stageIII",1,"8.94e-01","0.5 to 1.9"
"tnm_stageIV",1.7,"1.15e-01","0.9 to 3.1"
"nmdptc_n_decayed.catmed",0.7,"2.51e-01","0.4 to 1.3"
"nmdptc_n_decayed.cathigh",0.8,"6.20e-01","0.4 to 1.6"
"age.cat>=65",2.5,"3.16e-03","1.4 to 4.6"
"gendermale",1.3,"3.84e-01","0.7 to 2.4"
"tnm_stageIII",0.9,"8.28e-01","0.5 to 1.8"
"tnm_stageIV",1.8,"7.04e-02","1 to 3.5"
"nmdptc_frac_decayed.catmed",1.2,"5.01e-01","0.7 to 2.2"
"nmdptc_frac_decayed.cathigh",0.6,"1.88e-01","0.3 to 1.3"
"age.cat>=65",2.6,"1.93e-03","1.4 to 4.8"
"gendermale",1.2,"5.50e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.16e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"9.31e-02","0.9 to 3.2"
"nmdptc_med.catmed",0.9,"8.52e-01","0.5 to 1.8"
"nmdptc_med.cathigh",0.8,"4.55e-01","0.4 to 1.6"
"age.cat>=65",2.4,"3.96e-03","1.3 to 4.5"
"gendermale",1.2,"5.21e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.28e-01","0.4 to 1.8"
"tnm_stageIV",1.8,"8.26e-02","0.9 to 3.3"
"nmdptc_med.wt.catmed",1.1,"7.91e-01","0.6 to 2"
"nmdptc_med.wt.cathigh",0.8,"5.44e-01","0.4 to 1.7"
"age.cat>=65",2.5,"3.09e-03","1.4 to 4.7"
"gendermale",1.3,"4.59e-01","0.7 to 2.3"
"tnm_stageIII",0.8,"6.12e-01","0.4 to 1.7"
"tnm_stageIV",1.8,"7.89e-02","0.9 to 3.3"
"nmdptc_mean.catmed",1.8,"7.05e-02","1 to 3.4"
"nmdptc_mean.cathigh",0.7,"4.42e-01","0.3 to 1.6"
"age.cat>=65",2.4,"4.66e-03","1.3 to 4.4"
"gendermale",1.3,"4.30e-01","0.7 to 2.3"
"tnm_stageIII",1,"9.65e-01","0.5 to 1.9"
"tnm_stageIV",2.1,"2.35e-02","1.1 to 4"
"nmdptc_mean.wt.catmed",1,"9.17e-01","0.5 to 2"
"nmdptc_mean.wt.cathigh",1.1,"8.31e-01","0.5 to 2.4"
"age.cat>=65",2.4,"6.29e-03","1.3 to 4.4"
"gendermale",1.2,"5.36e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.46e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"1.19e-01","0.9 to 3.2"
"nmdfs_max.catmed",1.5,"2.42e-01","0.7 to 3.2"
"nmdfs_max.cathigh",0.9,"8.73e-01","0.4 to 2.1"
"age.cat>=65",2.3,"5.52e-03","1.3 to 4.3"
"gendermale",1.1,"6.66e-01","0.6 to 2.1"
"tnm_stageIII",1,"9.13e-01","0.5 to 1.9"
"tnm_stageIV",1.8,"8.04e-02","0.9 to 3.3"
"nmdfs_n_decayed.catmed",1.3,"4.49e-01","0.7 to 2.3"
"nmdfs_n_decayed.cathigh",0.8,"4.94e-01","0.4 to 1.5"
"age.cat>=65",2.5,"3.70e-03","1.3 to 4.5"
"gendermale",1.2,"5.72e-01","0.7 to 2.1"
"tnm_stageIII",0.8,"6.40e-01","0.4 to 1.7"
"tnm_stageIV",1.7,"9.37e-02","0.9 to 3.2"
"nmdfs_frac_decayed.catmed",3.1,"3.46e-03","1.5 to 6.6"
"nmdfs_frac_decayed.cathigh",1.4,"3.89e-01","0.6 to 3.2"
"age.cat>=65",2.6,"2.35e-03","1.4 to 4.7"
"gendermale",1.1,"8.17e-01","0.6 to 1.9"
"tnm_stageIII",1.2,"5.80e-01","0.6 to 2.5"
"tnm_stageIV",1.9,"4.55e-02","1 to 3.7"
"nmdfs_med.catmed",2,"4.73e-02","1 to 4"
"nmdfs_med.cathigh",1,"9.11e-01","0.5 to 2.3"
"age.cat>=65",2.5,"2.76e-03","1.4 to 4.6"
"gendermale",1.3,"3.94e-01","0.7 to 2.3"
"tnm_stageIII",1,"9.60e-01","0.5 to 2"
"tnm_stageIV",2.1,"2.92e-02","1.1 to 4"
"nmdfs_med.wt.catmed",2.5,"2.39e-02","1.1 to 5.3"
"nmdfs_med.wt.cathigh",1.5,"3.47e-01","0.6 to 3.8"
"age.cat>=65",2.3,"5.91e-03","1.3 to 4.3"
"gendermale",1.2,"6.14e-01","0.6 to 2.1"
"tnm_stageIII",1,"9.46e-01","0.5 to 2"
"tnm_stageIV",2,"5.28e-02","1 to 3.9"
"nmdfs_mean.catmed",2.8,"6.65e-03","1.3 to 6.1"
"nmdfs_mean.cathigh",1.1,"8.25e-01","0.5 to 2.5"
"age.cat>=65",2.7,"1.53e-03","1.5 to 4.9"
"gendermale",1.3,"3.78e-01","0.7 to 2.4"
"tnm_stageIII",1.2,"5.89e-01","0.6 to 2.5"
"tnm_stageIV",2.1,"2.52e-02","1.1 to 4"
"nmdfs_mean.wt.catmed",1.8,"9.92e-02","0.9 to 3.8"
"nmdfs_mean.wt.cathigh",1.2,"6.42e-01","0.5 to 2.9"
"age.cat>=65",2.4,"3.77e-03","1.3 to 4.5"
"gendermale",1.2,"6.21e-01","0.6 to 2.1"
"tnm_stageIII",1,"9.34e-01","0.5 to 1.9"
"tnm_stageIV",1.9,"6.05e-02","1 to 3.9"
"nmdns_max.catmed",1.3,"4.23e-01","0.7 to 2.4"
"nmdns_max.cathigh",1,"9.85e-01","0.4 to 2.2"
"age.cat>=65",2.3,"5.98e-03","1.3 to 4.3"
"gendermale",1.2,"4.90e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.41e-01","0.4 to 1.8"
"tnm_stageIV",1.6,"1.29e-01","0.9 to 3.1"
"nmdns_n_decayed.catmed",0.8,"5.08e-01","0.4 to 1.5"
"nmdns_n_decayed.cathigh",0.8,"5.99e-01","0.4 to 1.7"
"age.cat>=65",2.5,"3.61e-03","1.4 to 4.7"
"gendermale",1.2,"4.96e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.95e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"1.01e-01","0.9 to 3.3"
"nmdns_frac_decayed.catmed",1,"8.75e-01","0.6 to 1.9"
"nmdns_frac_decayed.cathigh",0.4,"2.15e-02","0.2 to 0.9"
"age.cat>=65",2.6,"2.50e-03","1.4 to 4.7"
"gendermale",1.1,"6.72e-01","0.6 to 2.1"
"tnm_stageIII",0.8,"5.84e-01","0.4 to 1.6"
"tnm_stageIV",1.8,"6.57e-02","1 to 3.4"
"nmdns_med.catmed",0.6,"1.05e-01","0.3 to 1.1"
"nmdns_med.cathigh",0.8,"4.65e-01","0.4 to 1.6"
"age.cat>=65",2.6,"2.65e-03","1.4 to 4.7"
"gendermale",1.2,"5.61e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.77e-01","0.5 to 1.8"
"tnm_stageIV",1.7,"9.12e-02","0.9 to 3.3"
"nmdns_med.wt.catmed",0.8,"4.26e-01","0.4 to 1.4"
"nmdns_med.wt.cathigh",0.7,"2.78e-01","0.3 to 1.4"
"age.cat>=65",2.5,"2.96e-03","1.4 to 4.7"
"gendermale",1.2,"5.73e-01","0.7 to 2.1"
"tnm_stageIII",0.9,"7.29e-01","0.4 to 1.8"
"tnm_stageIV",1.7,"9.30e-02","0.9 to 3.2"
"nmdns_mean.catmed",1.3,"4.05e-01","0.7 to 2.4"
"nmdns_mean.cathigh",0.8,"6.18e-01","0.4 to 1.8"
"age.cat>=65",2.5,"3.45e-03","1.4 to 4.6"
"gendermale",1.2,"6.25e-01","0.6 to 2.1"
"tnm_stageIII",0.9,"8.17e-01","0.5 to 1.8"
"tnm_stageIV",1.8,"8.01e-02","0.9 to 3.3"
"nmdns_mean.wt.catmed",0.9,"7.38e-01","0.5 to 1.7"
"nmdns_mean.wt.cathigh",0.9,"7.05e-01","0.4 to 1.8"
"age.cat>=65",2.5,"4.59e-03","1.3 to 4.6"
"gendermale",1.2,"5.34e-01","0.7 to 2.2"
"tnm_stageIII",0.9,"7.73e-01","0.4 to 1.8"
"tnm_stageIV",1.7,"9.10e-02","0.9 to 3.2"
