"var","hr","pval","hr_ci95"
"age.cat>=65",2.6,"9.53e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.60e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.26e-06","2.2 to 7.1"
"tnm_stageIV",14.4,"3.68e-11","6.5 to 31.8"
"tnm_stageX",6.4,"1.77e-04","2.4 to 16.8"
"TMB.cathigh",1.1,"7.58e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.65e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.17e-01","0.7 to 1.7"
"TP53_cna",0.9,"3.24e-01","0.6 to 1.2"
"age.cat>=65",2.6,"8.64e-08","1.9 to 3.8"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.37e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.05e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"6.55e-11","6.1 to 28.6"
"tnm_stageX",6,"3.12e-04","2.3 to 15.8"
"TMB.cathigh",1,"9.37e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.51e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"8.33e-01","0.7 to 1.7"
"TP53_mut",1,"7.76e-01","0.8 to 1.4"
"age.cat>=65",2.6,"1.62e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.95e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.54e-06","2.1 to 7"
"tnm_stageIV",13.4,"6.27e-11","6.2 to 29.2"
"tnm_stageX",6.1,"3.05e-04","2.3 to 16.2"
"TMB.cathigh",1,"9.97e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.81e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.51e-01","0.7 to 1.7"
"TMEM88_cna",0.9,"2.99e-01","0.6 to 1.2"
"age.cat>=65",2.7,"8.10e-08","1.9 to 3.8"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.23e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.06e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"6.58e-11","6.1 to 28.6"
"tnm_stageX",6,"3.14e-04","2.3 to 15.8"
"TMB.cathigh",1,"9.44e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.56e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"8.37e-01","0.7 to 1.7"
"MYOCD_cna",0.8,"1.43e-01","0.6 to 1.1"
"age.cat>=65",2.7,"5.26e-08","1.9 to 3.8"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.87e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.40e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.01e-11","6.1 to 28.8"
"tnm_stageX",5.9,"3.28e-04","2.2 to 15.7"
"TMB.cathigh",1,"9.15e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.58e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"8.34e-01","0.7 to 1.7"
"MYOCD_mut",5.3,"2.20e-02","1.3 to 22.4"
"age.cat>=65",2.5,"1.93e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.27e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.66e-06","2.1 to 7"
"tnm_stageIV",13.2,"6.39e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.29e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.22e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.58e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"NCOR1_cna",0.8,"1.63e-01","0.6 to 1.1"
"age.cat>=65",2.7,"5.55e-08","1.9 to 3.9"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.71e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.10e-06","2.2 to 7.1"
"tnm_stageIV",13.3,"6.13e-11","6.1 to 28.8"
"tnm_stageX",6,"3.18e-04","2.3 to 15.7"
"TMB.cathigh",1,"9.59e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.25e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.89e-01","0.7 to 1.7"
"NCOR1_mut",1.2,"4.22e-01","0.7 to 2.1"
"age.cat>=65",2.5,"2.15e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.89e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.15e-06","2.1 to 7"
"tnm_stageIV",13.4,"5.36e-11","6.2 to 29"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.38e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.59e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.99e-01","0.7 to 1.7"
"NF1_cna",1,"9.09e-01","0.8 to 1.2"
"age.cat>=65",2.6,"1.64e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.87e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.76e-06","2.1 to 7"
"tnm_stageIV",13.2,"6.63e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.33e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.66e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.76e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.51e-01","0.7 to 1.7"
"NF1_mut",1.6,"8.34e-02","0.9 to 2.5"
"age.cat>=65",2.6,"9.50e-08","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.42e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.24e-06","2.1 to 7"
"tnm_stageIV",13.6,"4.11e-11","6.3 to 29.7"
"tnm_stageX",6.4,"1.85e-04","2.4 to 16.8"
"TMB.cathigh",1,"9.48e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.87e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.13e-01","0.7 to 1.7"
"ALPK2_cna",0.8,"4.50e-02","0.6 to 1"
"age.cat>=65",2.5,"4.17e-07","1.7 to 3.5"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.92e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.25e-06","2.2 to 7.1"
"tnm_stageIV",14.9,"1.34e-11","6.8 to 32.7"
"tnm_stageX",5.9,"4.06e-04","2.2 to 15.7"
"TMB.cathigh",1,"9.52e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"2.67e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.40e-01","0.6 to 1.6"
"ALPK2_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.79e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.17e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.55e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"LPAR2_cna",1,"9.44e-01","0.8 to 1.4"
"age.cat>=65",2.6,"1.44e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.90e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.78e-06","2.1 to 7"
"tnm_stageIV",13.3,"7.55e-11","6.1 to 29"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.52e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.56e-01","0.7 to 1.7"
"TGFB1_cna",0.9,"4.53e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.31e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.40e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.31e-06","2.1 to 7"
"tnm_stageIV",13.1,"9.03e-11","6 to 28.4"
"tnm_stageX",6.2,"2.21e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.93e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.98e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.37e-01","0.7 to 1.7"
"TGFB1_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.79e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.17e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.55e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"CIC_cna",1,"9.15e-01","0.7 to 1.3"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.88e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.98e-06","2.1 to 7"
"tnm_stageIV",13.2,"7.05e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.28e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.67e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.78e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.53e-01","0.7 to 1.7"
"CIC_mut",2.3,"1.03e-01","0.8 to 6.2"
"age.cat>=65",2.6,"1.27e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.37e-02","1 to 3.1"
"tnm_stageIII",3.8,"8.98e-06","2.1 to 7"
"tnm_stageIV",13.3,"5.70e-11","6.1 to 28.9"
"tnm_stageX",6.2,"2.22e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.82e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.10e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.25e-01","0.7 to 1.7"
"CSNK2A1_cna",0.8,"1.14e-01","0.6 to 1.1"
"age.cat>=65",2.7,"5.96e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.83e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.26e-06","2.1 to 7"
"tnm_stageIV",14.5,"2.03e-11","6.6 to 31.8"
"tnm_stageX",6.5,"1.54e-04","2.5 to 17"
"TMB.cathigh",1,"1.00e+00","0.7 to 1.4"
"PDL1.catmed",0.8,"3.10e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.09e-01","0.6 to 1.6"
"CSNK2A1_mut",1.4,"4.80e-01","0.5 to 4"
"age.cat>=65",2.5,"2.09e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.92e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.18e-05","2.1 to 6.9"
"tnm_stageIV",13.3,"5.82e-11","6.1 to 28.9"
"tnm_stageX",6.2,"2.26e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.96e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.17e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.14e-01","0.7 to 1.8"
"ASXL1_cna",0.8,"1.66e-01","0.6 to 1.1"
"age.cat>=65",2.6,"8.51e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.19e-02","1 to 3.2"
"tnm_stageIII",4,"5.53e-06","2.2 to 7.3"
"tnm_stageIV",14.4,"2.55e-11","6.6 to 31.5"
"tnm_stageX",6.4,"1.74e-04","2.4 to 16.7"
"TMB.cathigh",1.1,"7.78e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.44e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"8.19e-01","0.7 to 1.7"
"ASXL1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",2.6,"1.05e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"7.31e-02","1 to 3"
"tnm_stageIII",3.7,"1.88e-05","2 to 6.6"
"tnm_stageIV",12.5,"1.63e-10","5.8 to 27.2"
"tnm_stageX",5.9,"3.29e-04","2.2 to 15.5"
"TMB.cathigh",1,"9.95e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.29e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"8.14e-01","0.7 to 1.7"
"IFNGR2_cna",1.1,"6.48e-01","0.8 to 1.4"
"age.cat>=65",2.5,"2.44e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.34e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.04e-05","2.1 to 6.9"
"tnm_stageIV",13.5,"5.59e-11","6.2 to 29.5"
"tnm_stageX",6,"3.65e-04","2.2 to 16"
"TMB.cathigh",1,"9.84e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.09e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.45e-01","0.7 to 1.7"
"EP300_cna",1,"8.63e-01","0.7 to 1.3"
"age.cat>=65",2.6,"1.77e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.88e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.87e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.12e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.43e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.63e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.84e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.41e-01","0.7 to 1.7"
"EP300_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.6,"1.34e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"5.34e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.46e-06","2.1 to 7"
"tnm_stageIV",13.1,"7.46e-11","6 to 28.5"
"tnm_stageX",6.1,"2.44e-04","2.3 to 16.2"
"TMB.cathigh",1,"9.57e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.96e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.51e-01","0.7 to 1.7"
"DDX3X_cna",1.2,"2.22e-01","0.9 to 1.6"
"age.cat>=65",2.6,"1.32e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.05e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.29e-06","2.1 to 7"
"tnm_stageIV",13.6,"4.71e-11","6.2 to 29.6"
"tnm_stageX",6.2,"2.15e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.68e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.09e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.32e-01","0.6 to 1.6"
"SSX5_cna",1,"9.76e-01","0.8 to 1.3"
"age.cat>=65",2.6,"1.46e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.80e-06","2.1 to 7"
"tnm_stageIV",13.3,"7.40e-11","6.1 to 28.9"
"tnm_stageX",6.2,"2.25e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.58e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.56e-01","0.7 to 1.7"
"FOXP3_cna",0.9,"6.81e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.67e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.17e-06","2.1 to 7"
"tnm_stageIV",13,"9.73e-11","6 to 28.4"
"tnm_stageX",6.4,"2.04e-04","2.4 to 17.1"
"TMB.cathigh",1,"9.01e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.98e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.18e-01","0.7 to 1.8"
"SMC1A_cna",1,"9.77e-01","0.8 to 1.3"
"age.cat>=65",2.6,"1.44e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.92e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.94e-06","2.1 to 7"
"tnm_stageIV",13.3,"7.22e-11","6.1 to 28.9"
"tnm_stageX",6.2,"2.40e-04","2.3 to 16.4"
"TMB.cathigh",1,"9.60e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.56e-01","0.7 to 1.7"
"SMC1A_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.42e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.75e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.20e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.25e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.53e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.78e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"MORC4_cna",0.8,"2.43e-01","0.6 to 1.1"
"age.cat>=65",2.5,"2.73e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"5.03e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.15e-06","2.2 to 7.1"
"tnm_stageIV",13.1,"8.62e-11","6 to 28.4"
"tnm_stageX",6.1,"2.57e-04","2.3 to 16.2"
"TMB.cathigh",1,"9.08e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.05e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.64e-01","0.7 to 1.7"
"MORC4_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.43e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.91e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.79e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.17e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.24e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.55e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.52e-01","0.7 to 1.7"
"CUL4B_cna",0.9,"4.84e-01","0.7 to 1.2"
"age.cat>=65",2.5,"2.62e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.73e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.90e-06","2.1 to 7"
"tnm_stageIV",13.2,"6.40e-11","6.1 to 28.7"
"tnm_stageX",6.2,"2.26e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.52e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.90e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.45e-01","0.7 to 1.7"
"CUL4B_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.34e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.83e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.76e-06","2.1 to 7"
"tnm_stageIV",13.3,"6.10e-11","6.1 to 28.8"
"tnm_stageX",6.2,"2.23e-04","2.4 to 16.3"
"TMB.cathigh",1,"9.46e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.78e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"7.40e-01","0.7 to 1.7"
"TMB",1.1,"3.19e-04","1 to 1.1"
"age.cat>=65",2.6,"1.24e-07","1.8 to 3.7"
"gendermale",0,"9.93e-01","0 to Inf"
"tnm_stageII",1.8,"4.42e-02","1 to 3.2"
"tnm_stageIII",3.9,"7.48e-06","2.2 to 7.1"
"tnm_stageIV",13.7,"3.42e-11","6.3 to 29.8"
"tnm_stageX",6.3,"1.89e-04","2.4 to 16.8"
"TMB.cathigh",0.9,"6.37e-01","0.6 to 1.3"
"PDL1.catmed",0.8,"3.62e-01","0.6 to 1.2"
"PDL1.cathigh",1,"9.35e-01","0.6 to 1.6"
"PDL1",1,"1.22e-02","1 to 1"
"age.cat>=65",2.5,"4.43e-07","1.7 to 3.5"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.6,"8.50e-02","0.9 to 2.9"
"tnm_stageIII",3.7,"1.68e-05","2 to 6.7"
"tnm_stageIV",13.6,"4.00e-11","6.3 to 29.6"
"tnm_stageX",4.8,"1.92e-03","1.8 to 13"
"TMB.cathigh",1,"9.07e-01","0.7 to 1.4"
"PDL1.catmed",1.7,"1.18e-01","0.9 to 3.4"
"PDL1.cathigh",4.8,"1.49e-02","1.4 to 16.8"
"silent.catmed",1.2,"4.98e-01","0.7 to 1.9"
"silent.cathigh",1.8,"8.50e-02","0.9 to 3.4"
"age.cat>=65",2.5,"2.50e-07","1.8 to 3.6"
"gendermale",0,"9.93e-01","0 to Inf"
"tnm_stageII",1.8,"4.66e-02","1 to 3.1"
"tnm_stageIII",4,"5.82e-06","2.2 to 7.2"
"tnm_stageIV",14.6,"3.35e-11","6.6 to 32.1"
"tnm_stageX",5.6,"5.75e-04","2.1 to 15"
"TMB.cathigh",0.8,"2.78e-01","0.5 to 1.2"
"PDL1.catmed",0.8,"3.37e-01","0.5 to 1.2"
"PDL1.cathigh",1,"8.43e-01","0.7 to 1.7"
"missense.catmed",1.4,"1.62e-01","0.9 to 2.2"
"missense.cathigh",1.5,"2.21e-01","0.8 to 3"
"age.cat>=65",2.5,"3.60e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.78e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.09e-06","2.2 to 7.1"
"tnm_stageIV",12.9,"1.64e-10","5.9 to 28.2"
"tnm_stageX",6.4,"2.10e-04","2.4 to 17.2"
"TMB.cathigh",0.8,"3.95e-01","0.5 to 1.3"
"PDL1.catmed",0.8,"3.77e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.38e-01","0.7 to 1.8"
"nonsense.catmed",0.9,"4.52e-01","0.6 to 1.3"
"nonsense.cathigh",1,"9.94e-01","0.6 to 1.7"
"age.cat>=65",2.6,"1.15e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.05e-02","1 to 3.2"
"tnm_stageIII",3.9,"6.91e-06","2.2 to 7.1"
"tnm_stageIV",14.1,"4.27e-11","6.4 to 30.9"
"tnm_stageX",6.4,"1.92e-04","2.4 to 16.8"
"TMB.cathigh",1,"9.76e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"3.36e-01","0.5 to 1.2"
"PDL1.cathigh",1.1,"7.65e-01","0.7 to 1.7"
"frameshift.catmed",0.7,"1.66e-01","0.5 to 1.1"
"frameshift.cathigh",0.5,"7.31e-03","0.3 to 0.8"
"age.cat>=65",2.7,"3.26e-08","1.9 to 3.9"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.9,"2.38e-02","1.1 to 3.4"
"tnm_stageIII",4,"4.73e-06","2.2 to 7.3"
"tnm_stageIV",20.2,"3.62e-12","8.7 to 47.1"
"tnm_stageX",8.4,"3.02e-05","3.1 to 23"
"TMB.cathigh",1.3,"2.06e-01","0.9 to 1.9"
"PDL1.catmed",0.8,"2.81e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.22e-01","0.6 to 1.6"
"total.catmed",1.7,"3.29e-02","1 to 2.7"
"total.cathigh",2.1,"3.92e-02","1 to 4.1"
"age.cat>=65",2.5,"4.80e-07","1.7 to 3.5"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"6.31e-02","1 to 3"
"tnm_stageIII",3.9,"6.72e-06","2.2 to 7.1"
"tnm_stageIV",12.7,"2.35e-10","5.8 to 27.8"
"tnm_stageX",6,"3.48e-04","2.2 to 15.9"
"TMB.cathigh",0.7,"1.58e-01","0.5 to 1.1"
"PDL1.catmed",0.8,"3.76e-01","0.6 to 1.2"
"PDL1.cathigh",1.1,"6.77e-01","0.7 to 1.8"
"GZMA.catmed",1,"8.66e-01","0.6 to 1.5"
"GZMA.cathigh",0.8,"3.53e-01","0.5 to 1.3"
"age.cat>=65",2.6,"1.34e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.66e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.15e-05","2.1 to 6.9"
"tnm_stageIV",13,"1.86e-10","5.9 to 28.7"
"tnm_stageX",6,"3.72e-04","2.2 to 16.3"
"TMB.cathigh",1,"9.53e-01","0.7 to 1.4"
"PDL1.catmed",0.9,"4.97e-01","0.6 to 1.3"
"PDL1.cathigh",1.2,"4.63e-01","0.7 to 2"
"PRF1.catmed",1.1,"7.95e-01","0.7 to 1.6"
"PRF1.cathigh",0.8,"5.68e-01","0.5 to 1.5"
"age.cat>=65",2.6,"1.15e-07","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"5.64e-02","1 to 3.1"
"tnm_stageIII",3.7,"1.52e-05","2.1 to 6.8"
"tnm_stageIV",13.3,"8.30e-11","6.1 to 29.2"
"tnm_stageX",6.2,"2.48e-04","2.3 to 16.3"
"TMB.cathigh",1,"9.13e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"4.49e-01","0.6 to 1.3"
"PDL1.cathigh",1.2,"5.44e-01","0.7 to 2.1"
"nmdptc_max.catmed",0.7,"8.82e-02","0.5 to 1.1"
"nmdptc_max.cathigh",1,"8.71e-01","0.6 to 1.5"
"age.cat>=65",2.6,"7.41e-08","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.7,"6.87e-02","1 to 3"
"tnm_stageIII",3.9,"7.41e-06","2.2 to 7.1"
"tnm_stageIV",14.8,"1.61e-11","6.7 to 32.3"
"tnm_stageX",6.8,"1.17e-04","2.6 to 17.9"
"TMB.cathigh",1.1,"7.80e-01","0.7 to 1.5"
"PDL1.catmed",0.8,"2.94e-01","0.5 to 1.2"
"PDL1.cathigh",1,"9.14e-01","0.6 to 1.6"
"nmdptc_n_decayed.catmed",1,"8.37e-01","0.7 to 1.6"
"nmdptc_n_decayed.cathigh",1.2,"4.02e-01","0.8 to 1.8"
"age.cat>=65",2.6,"1.78e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"5.66e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.04e-05","2.1 to 7"
"tnm_stageIV",13,"2.04e-10","5.9 to 28.8"
"tnm_stageX",6.2,"2.09e-04","2.4 to 16.4"
"TMB.cathigh",1,"9.85e-01","0.7 to 1.4"
"PDL1.catmed",0.8,"3.93e-01","0.6 to 1.3"
"PDL1.cathigh",1.1,"7.60e-01","0.7 to 1.7"
"nmdptc_frac_decayed.catmed",1,"9.59e-01","0.6 to 1.5"
