"var","hr","pval","hr_ci95"
"tnm_stageX",6.3,"2.08e-04","2.4 to 16.6"
"IRF1_cna",0.9,"6.21e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.02e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.36e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.81e-06","2.1 to 7"
"tnm_stageIV",13.2,"3.54e-11","6.1 to 28.3"
"tnm_stageX",6.1,"2.85e-04","2.3 to 16"
"HAVCR2_cna",0.8,"1.76e-01","0.6 to 1.1"
"age.cat>=65",2.7,"5.47e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.03e-02","1 to 3.2"
"tnm_stageIII",3.9,"6.46e-06","2.2 to 7.2"
"tnm_stageIV",13,"4.60e-11","6.1 to 28"
"tnm_stageX",5.8,"4.38e-04","2.2 to 15.4"
"TAP1_cna",1.2,"1.93e-01","0.9 to 1.6"
"age.cat>=65",2.5,"1.62e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"5.62e-02","1 to 3.1"
"tnm_stageIII",3.7,"1.69e-05","2 to 6.7"
"tnm_stageIV",14,"1.74e-11","6.5 to 30.1"
"tnm_stageX",6.1,"2.40e-04","2.3 to 16.1"
"IFNGR1_cna",1.5,"3.16e-03","1.1 to 1.9"
"age.cat>=65",2.6,"5.48e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.19e-02","1 to 3.1"
"tnm_stageIII",4.1,"4.04e-06","2.2 to 7.4"
"tnm_stageIV",14.6,"7.53e-12","6.8 to 31.5"
"tnm_stageX",5.3,"8.72e-04","2 to 14.3"
"IFNGR1_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.13e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.91e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.29e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"MUC17_cna",0.8,"9.49e-02","0.6 to 1"
"age.cat>=65",2.5,"1.45e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.69e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.02e-05","2.1 to 6.9"
"tnm_stageIV",14,"1.47e-11","6.5 to 30.1"
"tnm_stageX",6.1,"2.50e-04","2.3 to 15.9"
"MUC17_mut",2.3,"1.02e-01","0.8 to 6.1"
"age.cat>=65",2.6,"1.02e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.86e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.02e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.23e-11","6.2 to 28.4"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"MET_cna",0.9,"5.31e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.31e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.12e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.80e-06","2.1 to 6.9"
"tnm_stageIV",13.3,"2.96e-11","6.2 to 28.6"
"tnm_stageX",6.2,"2.31e-04","2.3 to 16.2"
"MET_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.14e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.44e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.92e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.30e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"IDO1_cna",1.1,"1.92e-01","0.9 to 1.4"
"age.cat>=65",2.5,"1.52e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.81e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.88e-06","2.1 to 6.9"
"tnm_stageIV",12.9,"5.57e-11","6 to 27.6"
"tnm_stageX",5.5,"7.43e-04","2 to 14.8"
"JAK2_cna",0.8,"7.39e-02","0.6 to 1"
"age.cat>=65",2.5,"1.79e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.69e-02","1 to 3.2"
"tnm_stageIII",3.7,"1.47e-05","2.1 to 6.8"
"tnm_stageIV",12.8,"6.51e-11","6 to 27.6"
"tnm_stageX",6.8,"1.12e-04","2.6 to 18.1"
"JAK2_mut",1.2,"7.72e-01","0.4 to 3.1"
"age.cat>=65",2.6,"1.49e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.65e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.01e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.33e-11","6.2 to 28.3"
"tnm_stageX",6.1,"2.43e-04","2.3 to 16.2"
"CD274_cna",0.8,"7.25e-02","0.6 to 1"
"age.cat>=65",2.5,"1.84e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.67e-02","1 to 3.2"
"tnm_stageIII",3.7,"1.48e-05","2.1 to 6.8"
"tnm_stageIV",12.8,"6.55e-11","6 to 27.6"
"tnm_stageX",6.8,"1.10e-04","2.6 to 18.1"
"COL5A1_cna",1.4,"1.45e-02","1.1 to 1.9"
"age.cat>=65",2.6,"1.09e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.31e-02","1 to 3.2"
"tnm_stageIII",3.9,"7.99e-06","2.1 to 7"
"tnm_stageIV",14.2,"1.13e-11","6.6 to 30.5"
"tnm_stageX",7,"8.61e-05","2.6 to 18.4"
"COL5A1_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.12e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.44e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.91e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.29e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"ARID5B_cna",1,"7.57e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.14e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.35e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.45e-06","2.1 to 7"
"tnm_stageIV",13.2,"3.41e-11","6.2 to 28.3"
"tnm_stageX",6.1,"2.84e-04","2.3 to 16.1"
"ARID5B_mut",3.3,"1.74e-02","1.2 to 9.1"
"age.cat>=65",2.6,"8.06e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"5.00e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.47e-06","2.1 to 6.9"
"tnm_stageIV",13.3,"3.15e-11","6.2 to 28.4"
"tnm_stageX",6.2,"2.33e-04","2.3 to 16.3"
"OVOL1_cna",0.9,"5.51e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.14e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.54e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.05e-05","2.1 to 6.9"
"tnm_stageIV",13.4,"2.82e-11","6.2 to 28.8"
"tnm_stageX",6.3,"1.99e-04","2.4 to 16.7"
"LAG3_cna",0.9,"2.39e-01","0.7 to 1.1"
"age.cat>=65",2.6,"1.25e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.64e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.09e-05","2.1 to 6.9"
"tnm_stageIV",13.7,"2.12e-11","6.4 to 29.6"
"tnm_stageX",6.9,"1.15e-04","2.6 to 18.4"
"LAG3_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.13e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.91e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.29e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"ARID2_cna",1.1,"3.31e-01","0.9 to 1.5"
"age.cat>=65",2.6,"1.29e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.68e-02","1 to 3.1"
"tnm_stageIII",3.7,"1.43e-05","2.1 to 6.8"
"tnm_stageIV",12.4,"1.49e-10","5.8 to 26.9"
"tnm_stageX",6.5,"1.66e-04","2.5 to 17.2"
"ARID2_mut",0,"9.94e-01","0 to Inf"
"age.cat>=65",2.5,"1.41e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.17e-02","1 to 3.2"
"tnm_stageIII",3.9,"6.63e-06","2.2 to 7.1"
"tnm_stageIV",13.2,"3.27e-11","6.2 to 28.4"
"tnm_stageX",6.1,"2.42e-04","2.3 to 16.2"
"IFNG_cna",1,"8.36e-01","0.8 to 1.4"
"age.cat>=65",2.6,"1.60e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.43e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.07e-05","2.1 to 6.9"
"tnm_stageIV",13.1,"5.54e-11","6.1 to 28.2"
"tnm_stageX",6.3,"2.41e-04","2.4 to 16.6"
"TCP11L2_cna",0.8,"1.72e-01","0.6 to 1.1"
"age.cat>=65",2.6,"5.72e-08","1.9 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.97e-02","1 to 3.2"
"tnm_stageIII",4,"5.95e-06","2.2 to 7.2"
"tnm_stageIV",14.3,"1.47e-11","6.6 to 31.1"
"tnm_stageX",5.8,"4.28e-04","2.2 to 15.4"
"TCP11L2_mut",0,"9.98e-01","0 to Inf"
"age.cat>=65",2.6,"9.44e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.44e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.75e-06","2.1 to 7"
"tnm_stageIV",13.2,"3.26e-11","6.2 to 28.4"
"tnm_stageX",6.2,"2.34e-04","2.3 to 16.3"
"B2M_cna",1.1,"3.44e-01","0.9 to 1.5"
"age.cat>=65",2.6,"8.21e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.18e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.68e-06","2.1 to 7"
"tnm_stageIV",14.2,"2.35e-11","6.5 to 31"
"tnm_stageX",6.4,"1.81e-04","2.4 to 16.8"
"TP53_cna",0.9,"3.06e-01","0.6 to 1.2"
"age.cat>=65",2.6,"6.75e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.88e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.16e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.45e-11","6.2 to 28.3"
"tnm_stageX",5.9,"3.37e-04","2.2 to 15.7"
"TP53_mut",1,"7.40e-01","0.8 to 1.4"
"age.cat>=65",2.6,"1.20e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.52e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.52e-06","2.1 to 7"
"tnm_stageIV",13.3,"3.18e-11","6.2 to 28.7"
"tnm_stageX",6,"3.71e-04","2.2 to 16.1"
"TMEM88_cna",0.8,"2.74e-01","0.6 to 1.1"
"age.cat>=65",2.7,"6.21e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.74e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.17e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.45e-11","6.2 to 28.3"
"tnm_stageX",5.9,"3.40e-04","2.2 to 15.7"
"MYOCD_cna",0.8,"1.33e-01","0.6 to 1.1"
"age.cat>=65",2.7,"4.20e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.04e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.26e-11","6.2 to 28.4"
"tnm_stageX",5.9,"3.59e-04","2.2 to 15.6"
"MYOCD_mut",5,"2.67e-02","1.2 to 20.9"
"age.cat>=65",2.6,"1.51e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.76e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.85e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.30e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.41e-04","2.3 to 16.2"
"NCOR1_cna",0.8,"1.85e-01","0.6 to 1.1"
"age.cat>=65",2.7,"4.92e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.32e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.34e-06","2.1 to 7"
"tnm_stageIV",13.2,"3.28e-11","6.2 to 28.4"
"tnm_stageX",5.9,"3.43e-04","2.2 to 15.7"
"NCOR1_mut",1.2,"4.15e-01","0.7 to 2.1"
"age.cat>=65",2.5,"1.53e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.34e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.03e-06","2.1 to 7"
"tnm_stageIV",13.4,"2.71e-11","6.3 to 28.8"
"tnm_stageX",6.2,"2.28e-04","2.4 to 16.4"
"NF1_cna",1,"9.45e-01","0.8 to 1.2"
"age.cat>=65",2.6,"1.29e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.44e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.93e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.53e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.47e-04","2.3 to 16.3"
"NF1_mut",1.5,"8.64e-02","0.9 to 2.5"
"age.cat>=65",2.6,"7.94e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.06e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.59e-06","2.1 to 6.9"
"tnm_stageIV",13.5,"2.38e-11","6.3 to 29"
"tnm_stageX",6.3,"2.05e-04","2.4 to 16.6"
"ALPK2_cna",0.8,"5.08e-02","0.6 to 1"
"age.cat>=65",2.5,"2.37e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.64e-02","1 to 3.1"
"tnm_stageIII",3.9,"8.32e-06","2.1 to 7"
"tnm_stageIV",14.9,"7.24e-12","6.9 to 32.3"
"tnm_stageX",5.8,"4.67e-04","2.2 to 15.5"
"ALPK2_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.13e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.91e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.29e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"LPAR2_cna",1,"9.42e-01","0.7 to 1.3"
"age.cat>=65",2.6,"1.19e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.88e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"4.47e-11","6.1 to 28.4"
"tnm_stageX",6.2,"2.38e-04","2.3 to 16.3"
"TGFB1_cna",0.9,"4.25e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.01e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.97e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.03e-05","2.1 to 6.9"
"tnm_stageIV",13,"4.97e-11","6 to 27.9"
"tnm_stageX",6.2,"2.35e-04","2.3 to 16.3"
"TGFB1_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.13e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.91e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.29e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"CIC_cna",1,"8.82e-01","0.7 to 1.3"
"age.cat>=65",2.6,"1.13e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.41e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.01e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.90e-11","6.1 to 28.3"
"tnm_stageX",6.2,"2.36e-04","2.3 to 16.4"
"CIC_mut",2.4,"9.06e-02","0.9 to 6.3"
"age.cat>=65",2.6,"1.06e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.89e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.01e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.24e-11","6.2 to 28.4"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"CSNK2A1_cna",0.8,"1.13e-01","0.6 to 1"
"age.cat>=65",2.7,"4.50e-08","1.9 to 3.8"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.32e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.96e-06","2.1 to 7"
"tnm_stageIV",14.6,"1.08e-11","6.7 to 31.7"
"tnm_stageX",6.5,"1.46e-04","2.5 to 17.3"
"CSNK2A1_mut",1.5,"4.30e-01","0.6 to 4.1"
"age.cat>=65",2.5,"1.80e-07","1.8 to 3.6"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.48e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.33e-05","2.1 to 6.8"
"tnm_stageIV",13.2,"3.37e-11","6.2 to 28.3"
"tnm_stageX",6.1,"2.43e-04","2.3 to 16.2"
"ASXL1_cna",0.8,"1.78e-01","0.6 to 1.1"
"age.cat>=65",2.6,"6.84e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.72e-02","1 to 3.2"
"tnm_stageIII",4,"6.39e-06","2.2 to 7.2"
"tnm_stageIV",14.4,"1.46e-11","6.6 to 31.3"
"tnm_stageX",6.4,"1.65e-04","2.4 to 16.9"
"ASXL1_mut",0,"9.95e-01","0 to Inf"
"age.cat>=65",2.6,"8.26e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"6.50e-02","1 to 3"
"tnm_stageIII",3.6,"1.96e-05","2 to 6.6"
"tnm_stageIV",12.6,"7.20e-11","5.9 to 27"
"tnm_stageX",5.9,"3.37e-04","2.2 to 15.5"
"IFNGR2_cna",1.1,"5.46e-01","0.8 to 1.4"
"age.cat>=65",2.5,"2.10e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.94e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.16e-05","2.1 to 6.9"
"tnm_stageIV",13.5,"2.72e-11","6.3 to 29.1"
"tnm_stageX",5.9,"4.38e-04","2.2 to 15.7"
"EP300_cna",1,"8.60e-01","0.7 to 1.3"
"age.cat>=65",2.6,"1.37e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.42e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.00e-05","2.1 to 6.9"
"tnm_stageIV",13.2,"3.33e-11","6.2 to 28.3"
"tnm_stageX",6.1,"2.64e-04","2.3 to 16.2"
"EP300_mut",0,"9.96e-01","0 to Inf"
"age.cat>=65",2.6,"1.05e-07","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.92e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.07e-05","2.1 to 6.9"
"tnm_stageIV",13.1,"4.10e-11","6.1 to 28"
"tnm_stageX",6.1,"2.58e-04","2.3 to 16.1"
"DDX3X_cna",1.2,"2.13e-01","0.9 to 1.5"
"age.cat>=65",2.6,"9.49e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.66e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.20e-06","2.1 to 7"
"tnm_stageIV",13.6,"2.25e-11","6.3 to 29.3"
"tnm_stageX",6.2,"2.21e-04","2.4 to 16.4"
"SSX5_cna",1,"8.97e-01","0.8 to 1.3"
"age.cat>=65",2.6,"1.14e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.47e-02","1 to 3.1"
"tnm_stageIII",3.8,"9.84e-06","2.1 to 6.9"
"tnm_stageIV",13.3,"3.68e-11","6.2 to 28.6"
"tnm_stageX",6.2,"2.35e-04","2.3 to 16.3"
"FOXP3_cna",0.9,"6.98e-01","0.7 to 1.2"
"age.cat>=65",2.6,"1.37e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"1.05e-05","2.1 to 6.9"
"tnm_stageIV",13,"5.16e-11","6.1 to 28"
"tnm_stageX",6.4,"2.22e-04","2.4 to 17.1"
"SMC1A_cna",1,"9.30e-01","0.8 to 1.3"
"age.cat>=65",2.6,"1.14e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.49e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.01e-05","2.1 to 6.9"
"tnm_stageIV",13.3,"3.63e-11","6.2 to 28.5"
"tnm_stageX",6.1,"2.64e-04","2.3 to 16.3"
"SMC1A_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.12e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.85e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.30e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"MORC4_cna",0.8,"2.19e-01","0.6 to 1.1"
"age.cat>=65",2.5,"2.03e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.64e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.88e-06","2.1 to 7"
"tnm_stageIV",13.1,"3.65e-11","6.1 to 28.1"
"tnm_stageX",6.1,"2.67e-04","2.3 to 16.2"
"MORC4_mut",NA," NA","NA to NA"
"age.cat>=65",2.6,"1.13e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.45e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.91e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.29e-11","6.2 to 28.3"
"tnm_stageX",6.2,"2.37e-04","2.3 to 16.3"
"CUL4B_cna",0.9,"4.67e-01","0.7 to 1.2"
"age.cat>=65",2.5,"2.07e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.34e-02","1 to 3.2"
"tnm_stageIII",3.8,"8.99e-06","2.1 to 7"
"tnm_stageIV",13.2,"3.13e-11","6.2 to 28.4"
"tnm_stageX",6.2,"2.41e-04","2.3 to 16.3"
"CUL4B_mut",0,"9.99e-01","0 to Inf"
"age.cat>=65",2.6,"1.07e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.39e-02","1 to 3.2"
"tnm_stageIII",3.8,"9.89e-06","2.1 to 6.9"
"tnm_stageIV",13.2,"3.29e-11","6.2 to 28.4"
"tnm_stageX",6.2,"2.36e-04","2.3 to 16.3"
"TMB",1.1,"2.20e-04","1 to 1.1"
"age.cat>=65",2.6,"9.48e-08","1.8 to 3.7"
"gendermale",0,"9.92e-01","0 to Inf"
"tnm_stageII",1.8,"4.12e-02","1 to 3.2"
"tnm_stageIII",3.9,"7.45e-06","2.1 to 7.1"
"tnm_stageIV",13.7,"1.82e-11","6.4 to 29.4"
"tnm_stageX",6.3,"2.15e-04","2.4 to 16.6"
"PDL1",1,"4.21e-01","1 to 1"
"age.cat>=65",2.5,"2.28e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.60e-02","1 to 3.1"
"tnm_stageIII",3.8,"1.09e-05","2.1 to 6.9"
"tnm_stageIV",12.7,"9.62e-11","5.9 to 27.4"
"tnm_stageX",5.9,"3.83e-04","2.2 to 15.6"
"silent.catmed",1.1,"7.44e-01","0.7 to 1.6"
"silent.cathigh",1.4,"1.64e-01","0.9 to 2.3"
"age.cat>=65",2.5,"1.58e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.42e-02","1 to 3.2"
"tnm_stageIII",3.9,"7.09e-06","2.2 to 7.1"
"tnm_stageIV",13.9,"4.03e-11","6.4 to 30.3"
"tnm_stageX",5.7,"5.44e-04","2.1 to 15.2"
"missense.catmed",1.3,"2.64e-01","0.8 to 1.9"
"missense.cathigh",1.3,"3.66e-01","0.8 to 2.1"
"age.cat>=65",2.5,"2.60e-07","1.8 to 3.6"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"4.38e-02","1 to 3.2"
"tnm_stageIII",3.9,"7.76e-06","2.1 to 7"
"tnm_stageIV",12.5,"1.68e-10","5.8 to 27.2"
"tnm_stageX",6.2,"2.57e-04","2.3 to 16.7"
"nonsense.catmed",0.9,"5.14e-01","0.6 to 1.3"
"nonsense.cathigh",1,"9.83e-01","0.7 to 1.5"
"age.cat>=65",2.6,"9.16e-08","1.8 to 3.7"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.8,"3.77e-02","1 to 3.2"
"tnm_stageIII",3.9,"8.00e-06","2.1 to 7.1"
"tnm_stageIV",13.9,"2.67e-11","6.4 to 30"
"tnm_stageX",6.3,"2.19e-04","2.4 to 16.7"
"frameshift.catmed",0.8,"3.51e-01","0.6 to 1.2"
"frameshift.cathigh",0.5,"1.98e-02","0.3 to 0.9"
"age.cat>=65",2.7,"2.93e-08","1.9 to 3.9"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.9,"2.58e-02","1.1 to 3.4"
"tnm_stageIII",3.9,"8.18e-06","2.1 to 7"
"tnm_stageIV",19.2,"4.37e-12","8.3 to 44.4"
"tnm_stageX",8.2,"4.02e-05","3 to 22.3"
"total.catmed",1.4,"1.02e-01","0.9 to 2.2"
"total.cathigh",1.5,"1.37e-01","0.9 to 2.5"
"age.cat>=65",2.5,"3.14e-07","1.8 to 3.5"
"gendermale",0,"9.95e-01","0 to Inf"
"tnm_stageII",1.7,"5.36e-02","1 to 3.1"
"tnm_stageIII",3.9,"7.07e-06","2.2 to 7.1"
