# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-CV-7425-01A-11D-2077-01	-0.376000	2.702000
TCGA-CV-7427-01A-11D-2077-01	-0.620000	0.599000
TCGA-CV-7428-01A-11D-2128-01	-0.740000	1.058000
TCGA-CV-7429-01A-11D-2128-01	-0.534000	0.727000
TCGA-CV-7430-01A-11D-2128-01	-0.855000	0.794000
TCGA-CV-7432-01A-11D-2128-01	-0.755000	0.662000
TCGA-CV-7433-01A-11D-2128-01	-0.261000	0.539000
TCGA-CV-7434-01A-11D-2128-01	-0.779000	1.278000
TCGA-CV-7435-01A-11D-2128-01	-0.597000	0.580000
TCGA-CV-7437-01A-21D-2128-01	-0.613000	3.757000
TCGA-CV-7438-01A-21D-2128-01	-0.566000	0.573000
TCGA-CV-7440-01A-11D-2128-01	-0.497000	1.086000
TCGA-CV-A45O-01A-21D-A24C-01	-0.100000	0.100000
TCGA-CV-A45P-01A-11D-A24C-01	-0.100000	0.455000
TCGA-CV-A45Q-01A-11D-A24C-01	-0.145000	1.046000
TCGA-CV-A45R-01A-11D-A24C-01	-0.460000	0.741000
TCGA-CV-A45T-01A-11D-A24C-01	-0.100000	0.246000
TCGA-CV-A45U-01A-12D-A24C-01	-0.406000	0.999000
TCGA-CV-A45V-01A-21D-A253-01	-0.100000	0.509000
TCGA-CV-A45W-01A-11D-A253-01	-0.556000	0.592000
TCGA-CV-A45X-01A-21D-A253-01	-0.364000	1.512000
TCGA-CV-A45Y-01A-11D-A253-01	-0.282000	0.508000
TCGA-CV-A45Z-01A-21D-A253-01	-0.385000	0.694000
TCGA-CV-A460-01A-21D-A253-01	-0.551000	0.355000
TCGA-CV-A461-01A-41D-A25X-01	-0.516000	1.027000
TCGA-CV-A463-01A-11D-A25X-01	-0.100000	0.633000
TCGA-CV-A464-01A-11D-A25X-01	-0.397000	0.745000
TCGA-CV-A465-01A-11D-A25X-01	-0.579000	0.638000
TCGA-CV-A468-01A-11D-A25X-01	-0.100000	0.220000
TCGA-CV-A6JD-01A-11D-A31K-01	-0.732000	0.684000
TCGA-CV-A6JE-01A-11D-A31K-01	-0.485000	1.316000
TCGA-CV-A6JM-01A-11D-A31K-01	-0.581000	1.524000
TCGA-CV-A6JN-01A-11D-A31K-01	-0.426000	1.131000
TCGA-CV-A6JO-01B-11D-A34I-01	-0.123000	0.645000
TCGA-CV-A6JT-01A-11D-A31K-01	-0.610000	0.577000
TCGA-CV-A6JU-01A-11D-A31K-01	-0.502000	0.545000
TCGA-CV-A6JY-01A-11D-A31K-01	-0.240000	0.377000
TCGA-CV-A6JZ-01A-11D-A31K-01	-0.422000	1.263000
TCGA-CV-A6K0-01B-21D-A31K-01	-0.100000	0.284000
