# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-06-2557-01A-01D-0784-01	-0.698000	0.916000
TCGA-06-2558-01A-01D-0784-01	-0.926000	0.899000
TCGA-06-2559-01A-01D-0784-01	-0.999000	0.990000
TCGA-06-2561-01A-02D-0784-01	-0.747000	0.712000
TCGA-06-2562-01A-01D-0784-01	-0.884000	0.887000
TCGA-06-2563-01A-01D-0784-01	-0.954000	0.920000
TCGA-06-2564-01A-01D-0784-01	-1.393000	1.461000
TCGA-06-2565-01A-01D-0784-01	-1.044000	0.973000
TCGA-06-2566-01A-01D-0784-01	-0.708000	0.100000
TCGA-06-2567-01A-01D-0784-01	-0.912000	0.779000
TCGA-06-2569-01A-01D-0784-01	-1.393000	1.333000
TCGA-06-2570-01A-01D-0784-01	-0.974000	0.100000
TCGA-06-5408-01A-01D-1694-01	-0.939000	0.859000
TCGA-06-5410-01A-01D-1694-01	-0.265000	0.264000
TCGA-06-5411-01A-01D-1694-01	-0.698000	0.748000
TCGA-06-5412-01A-01D-1694-01	-0.377000	0.374000
TCGA-06-5413-01A-01D-1694-01	-0.812000	0.786000
TCGA-06-5414-01A-01D-1479-01	-0.793000	0.768000
TCGA-06-5415-01A-01D-1479-01	-0.876000	0.845000
TCGA-06-5416-01A-01D-1479-01	-0.933000	0.441000
TCGA-06-5418-01A-01D-1479-01	-0.889000	1.530000
TCGA-06-5856-01A-01D-1694-01	-0.892000	0.572000
TCGA-06-5858-01A-01D-1694-01	-0.100000	1.363000
TCGA-06-5859-01A-01D-1694-01	-0.932000	0.881000
TCGA-06-6388-01A-12D-1842-01	-0.816000	0.742000
TCGA-06-6389-01A-11D-1694-01	-0.929000	1.176000
TCGA-06-6390-01A-11D-1694-01	-0.748000	0.734000
TCGA-06-6391-01A-11D-1694-01	-0.100000	0.814000
TCGA-06-6693-01A-11D-1842-01	-0.912000	0.100000
TCGA-06-6694-01A-12D-1842-01	-0.858000	1.184000
TCGA-06-6695-01A-11D-1842-01	-0.902000	0.816000
TCGA-06-6697-01A-11D-1842-01	-0.536000	0.523000
TCGA-06-6698-01A-11D-1842-01	-0.264000	1.175000
TCGA-06-6699-01A-11D-1842-01	-0.980000	0.880000
TCGA-06-6700-01A-12D-1842-01	-0.610000	1.045000
TCGA-06-6701-01A-11D-1842-01	-0.100000	0.100000
TCGA-06-A5U0-01A-11D-A33S-01	-1.025000	0.861000
TCGA-06-A5U1-01A-11D-A33S-01	-0.756000	0.708000
TCGA-06-A6S0-01A-11D-A33S-01	-0.980000	0.859000
TCGA-06-A6S1-01A-11D-A33S-01	-0.742000	3.757000
