# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-AX-A3GI-01A-11D-A20R-01	-0.794000	0.844000
TCGA-B5-A0JN-01A-11D-A102-01	-0.685000	0.668000
TCGA-B5-A0JR-01A-13D-A042-01	-0.100000	1.584000
TCGA-B5-A0JS-01A-11D-A102-01	-0.100000	0.754000
TCGA-B5-A0JT-01A-21D-A120-01	-0.228000	0.733000
TCGA-B5-A0JU-01B-11D-A14F-01	-0.100000	0.100000
TCGA-B5-A0JV-01A-11D-A102-01	-0.100000	0.917000
TCGA-B5-A0JX-01A-21D-A14J-01	-0.755000	0.681000
TCGA-B5-A0JY-01A-11D-A102-01	-0.100000	0.100000
TCGA-B5-A0JZ-01A-11D-A042-01	-0.100000	0.100000
TCGA-B5-A0K0-01A-11D-A042-01	-0.100000	0.869000
TCGA-B5-A0K1-01A-11D-A042-01	-0.100000	0.100000
TCGA-B5-A0K2-01A-12D-A102-01	-0.100000	0.100000
TCGA-B5-A0K3-01A-11D-A042-01	-1.014000	0.100000
TCGA-B5-A0K4-01A-11D-A042-01	-0.100000	0.919000
TCGA-B5-A0K6-01A-11D-A042-01	-0.949000	0.908000
TCGA-B5-A0K7-01A-11D-A102-01	-0.100000	1.458000
TCGA-B5-A0K8-01A-11D-A14J-01	-0.756000	0.419000
TCGA-B5-A0K9-01A-21D-A102-01	-0.100000	1.111000
TCGA-B5-A0KB-01B-11D-A14F-01	-0.620000	0.310000
TCGA-B5-A11E-01A-11D-A10L-01	-0.100000	1.436000
TCGA-B5-A11F-01A-11D-A10L-01	-0.100000	0.802000
TCGA-B5-A11G-01A-13D-A120-01	-0.545000	0.218000
TCGA-B5-A11H-01A-11D-A120-01	-0.100000	0.707000
TCGA-B5-A11I-01A-11D-A10L-01	-0.692000	0.425000
TCGA-B5-A11J-01A-11D-A120-01	-0.100000	0.100000
TCGA-B5-A11L-01B-21D-A13J-01	-0.100000	0.706000
TCGA-B5-A11N-01A-11D-A120-01	-0.633000	0.100000
TCGA-B5-A11O-01A-11D-A120-01	-0.100000	0.100000
TCGA-B5-A11P-01B-11D-A14F-01	-0.643000	0.100000
TCGA-B5-A11Q-01A-11D-A120-01	-0.982000	2.138000
TCGA-B5-A11R-01A-11D-A120-01	-0.100000	1.469000
TCGA-B5-A11S-01A-11D-A120-01	-0.100000	1.493000
TCGA-B5-A11U-01A-11D-A120-01	-0.100000	0.100000
TCGA-B5-A11V-01A-11D-A10L-01	-0.100000	0.844000
TCGA-B5-A11W-01A-12D-A120-01	-0.100000	0.100000
TCGA-B5-A11Y-01A-21D-A10L-01	-0.100000	0.100000
TCGA-B5-A11Z-01A-11D-A10L-01	-0.100000	1.566000
TCGA-B5-A121-01A-31D-A120-01	-0.100000	0.100000
TCGA-B5-A1MR-01A-31D-A14F-01	-0.100000	0.411000
TCGA-B5-A1MS-01B-11D-A227-01	-0.950000	0.660000
TCGA-B5-A1MU-01A-11D-A13J-01	-0.599000	0.969000
TCGA-B5-A1MV-01A-31D-A14F-01	-0.100000	0.683000
TCGA-B5-A1MW-01A-11D-A17C-01	-0.100000	1.437000
TCGA-B5-A1MX-01A-11D-A141-01	-0.100000	0.100000
TCGA-B5-A1MY-01A-11D-A141-01	-1.202000	0.856000
TCGA-B5-A1MZ-01A-11D-A141-01	-0.100000	1.627000
TCGA-B5-A1N2-01A-21D-A141-01	-1.034000	2.214000
TCGA-B5-A3F9-01A-21D-A227-01	-0.358000	0.441000
TCGA-B5-A3FA-01A-11D-A19X-01	-0.100000	0.100000
TCGA-B5-A3FB-01A-11D-A19X-01	-0.100000	0.100000
TCGA-B5-A3FC-01A-11D-A227-01	-0.100000	0.100000
TCGA-B5-A3FD-01A-11D-A19X-01	-0.971000	0.373000
TCGA-B5-A3FH-01A-11D-A19X-01	-0.100000	1.625000
TCGA-B5-A3S1-01A-11D-A227-01	-0.689000	0.516000
TCGA-B5-A5OC-01A-21D-A27O-01	-0.100000	1.095000
TCGA-B5-A5OD-01A-11D-A31T-01	-0.651000	1.679000
TCGA-B5-A5OE-01A-11D-A31T-01	-0.994000	3.757000
TCGA-BG-A0LW-01A-11D-A042-01	-0.100000	0.100000
TCGA-BG-A0LX-01A-11D-A042-01	-0.100000	0.835000
TCGA-BG-A0M0-01A-11D-A102-01	-0.100000	1.806000
TCGA-BG-A0M2-01A-11D-A102-01	-0.100000	0.769000
TCGA-BG-A0M3-01A-11D-A102-01	-0.100000	1.041000
TCGA-BG-A0M4-01A-11D-A102-01	-0.100000	0.786000
TCGA-BG-A0M6-01A-31D-A102-01	-0.957000	1.804000
TCGA-BG-A0M7-01A-11D-A042-01	-0.100000	0.100000
TCGA-BG-A0M8-01A-12D-A102-01	-0.736000	0.319000
TCGA-BG-A0M9-01A-21D-A102-01	-0.100000	0.927000
TCGA-BG-A0MA-01A-11D-A17C-01	-0.100000	0.880000
TCGA-BG-A0MC-01A-21D-A042-01	-0.100000	0.100000
TCGA-BG-A0MG-01A-21D-A102-01	-0.100000	0.866000
TCGA-BG-A0MI-01A-11D-A042-01	-0.100000	0.100000
TCGA-BG-A0MK-01A-51D-A19X-01	-0.100000	0.100000
TCGA-BG-A0MO-01A-11D-A042-01	-0.969000	0.843000
TCGA-BG-A0MQ-01A-11D-A102-01	-0.100000	0.946000
TCGA-BG-A0MS-01A-11D-A102-01	-0.100000	1.469000
TCGA-BG-A0MT-01A-11D-A102-01	-0.949000	1.541000
TCGA-BG-A0MU-01A-11D-A102-01	-1.018000	0.937000
TCGA-BG-A0RY-01A-11D-A102-01	-0.100000	1.645000
TCGA-BG-A0VT-01A-11D-A10L-01	-0.749000	0.919000
TCGA-BG-A0VV-01A-21D-A120-01	-0.100000	0.100000
TCGA-BG-A0VW-01A-11D-A120-01	-0.787000	0.100000
TCGA-BG-A0VX-01A-11D-A120-01	-0.100000	0.100000
TCGA-BG-A0VZ-01A-11D-A107-01	-0.242000	0.100000
TCGA-BG-A0W1-01A-12D-A107-01	-0.100000	1.513000
