# Using amp_thresh=0.10, del_thresh=0.10
Sample	Low	High
TCGA-GN-A4U8-06A-11D-A32M-01	-0.629000	0.606000
TCGA-GN-A4U9-06A-11D-A32M-01	-0.892000	1.670000
TCGA-GN-A8LK-06A-11D-A371-01	-0.893000	1.048000
TCGA-GN-A8LL-06A-21D-A371-01	-0.984000	0.915000
TCGA-GN-A9SD-06A-11D-A400-01	-0.382000	0.999000
TCGA-HR-A2OG-06A-21D-A191-01	-0.691000	0.445000
TCGA-HR-A2OH-06A-11D-A191-01	-0.474000	0.623000
TCGA-LH-A9QB-06A-11D-A38F-01	-1.100000	1.034000
TCGA-OD-A75X-06A-12D-A32M-01	-0.953000	0.773000
TCGA-QB-A6FS-06A-11D-A30W-01	-0.548000	1.196000
TCGA-QB-AA9O-06A-11D-A396-01	-0.733000	1.074000
TCGA-RP-A690-06A-11D-A30W-01	-0.100000	0.979000
TCGA-RP-A693-06A-13D-A30W-01	-0.583000	0.575000
TCGA-RP-A694-06A-11D-A30W-01	-0.800000	0.779000
TCGA-RP-A695-06A-11D-A30W-01	-0.820000	0.528000
TCGA-RP-A6K9-06A-41D-A34T-01	-0.714000	2.325000
TCGA-W3-A824-06A-21D-A34T-01	-0.100000	0.849000
TCGA-W3-A825-06A-11D-A34T-01	-1.084000	1.139000
TCGA-W3-A828-06A-11D-A34T-01	-0.785000	0.638000
TCGA-W3-AA1O-06A-11D-A38F-01	-0.371000	2.011000
TCGA-W3-AA1Q-06A-11D-A38F-01	-0.100000	0.858000
TCGA-W3-AA1R-06A-11D-A396-01	-0.865000	0.790000
TCGA-W3-AA1V-06B-11D-A400-01	-1.036000	1.129000
TCGA-W3-AA1W-06A-11D-A38F-01	-0.480000	0.469000
TCGA-W3-AA21-06A-11D-A38F-01	-1.010000	1.791000
TCGA-WE-A8JZ-06A-11D-A371-01	-0.927000	1.767000
TCGA-WE-A8K1-06A-21D-A371-01	-0.527000	0.883000
TCGA-WE-A8K5-06A-11D-A371-01	-0.910000	0.925000
TCGA-WE-A8K6-06A-11D-A371-01	-0.634000	1.594000
TCGA-WE-A8ZM-06A-11D-A371-01	-0.972000	1.724000
TCGA-WE-A8ZN-06A-11D-A371-01	-0.583000	0.564000
TCGA-WE-A8ZO-06A-11D-A371-01	-0.889000	1.541000
TCGA-WE-A8ZQ-06A-41D-A371-01	-1.393000	1.803000
TCGA-WE-A8ZT-06A-11D-A371-01	-0.955000	0.911000
TCGA-WE-A8ZX-06A-11D-A371-01	-0.622000	1.364000
TCGA-WE-A8ZY-06A-11D-A371-01	-1.226000	1.224000
TCGA-WE-AA9Y-06A-12D-A38F-01	-0.378000	1.042000
TCGA-WE-AAA0-06A-11D-A38F-01	-0.690000	0.469000
TCGA-WE-AAA3-06A-11D-A38F-01	-0.506000	1.079000
TCGA-WE-AAA4-06A-12D-A38F-01	-0.442000	0.477000
TCGA-XV-AB01-06A-12D-A400-01	-0.100000	1.609000
TCGA-YD-A89C-06A-11D-A371-01	-0.923000	0.870000
TCGA-YD-A9TA-06A-11D-A396-01	-0.622000	1.686000
TCGA-YD-A9TB-06A-12D-A400-01	-0.483000	1.609000
TCGA-YG-AA3O-06A-11D-A38F-01	-0.802000	1.903000
TCGA-YG-AA3P-06A-11D-A38F-01	-1.055000	0.972000
TCGA-Z2-A8RT-06A-11D-A371-01	-0.858000	0.369000
TCGA-Z2-AA3S-06A-11D-A396-01	-1.001000	0.523000
TCGA-Z2-AA3V-06A-11D-A396-01	-0.551000	0.527000
