"","cancertype","nmdmetric","diff","pval","qval"
"196","THCA","nmdfs_frac_decayed",0,0.522391229612596,0.796347544515836
"197","THCA","nmdfs_med",-0.420888247551517,0.544040721412891,0.796347544515836
"198","THCA","nmdfs_med.wt",-0.420888247551517,0.578592094117745,0.821227488425186
"199","THCA","nmdfs_mean",-0.420888247551517,0.583908886792562,0.823461250604896
"200","THCA","nmdfs_mean.wt",-0.420888247551517,0.641921307856454,0.8717449859779
"201","THCA","nmdns_frac_decayed",0,0.533202967833433,0.796347544515836
"202","THCA","nmdns_med",0,0.436690587451321,0.73878878637332
"203","THCA","nmdns_med.wt",0,0.434556948321357,0.73878878637332
"204","THCA","nmdns_mean",0,0.426250679588897,0.73878878637332
"205","THCA","nmdns_mean.wt",0,0.420250588574479,0.73878878637332
"206","UCEC","nmdptc_frac_decayed",-0.0457574905606751,0.139936142106825,0.462451641480481
"207","UCEC","nmdptc_med",0.57945033906491,0.000363621704932789,0.00846303194544745
"208","UCEC","nmdptc_med.wt",0.919967460181664,0.000663064054063678,0.0112210839918469
"209","UCEC","nmdptc_mean",0.570475586572928,0.000414792514581228,0.00846303194544745
"210","UCEC","nmdptc_mean.wt",1.1213550371025,6.22609320056411e-05,0.00273948100824821
"211","UCEC","nmdfs_frac_decayed",0.2498774732166,0.000196564431764055,0.00617773928401315
"212","UCEC","nmdfs_med",0.758559469903025,0.000740149176045614,0.0116309156235739
"213","UCEC","nmdfs_med.wt",1.3231504479354,3.33436732527992e-05,0.00273948100824821
"214","UCEC","nmdfs_mean",0.684264199503544,0.000573367193894213,0.0105117318880606
"215","UCEC","nmdfs_mean.wt",1.35175704698135,2.35268801540695e-05,0.00273948100824821
"216","UCEC","nmdns_frac_decayed",-0.0401172232079824,0.00745392855971726,0.056547044246131
"217","UCEC","nmdns_med",0.637117621949015,0.00228772262440327,0.0264894198615116
"218","UCEC","nmdns_med.wt",1.54022018487522,0.00101307325502192,0.0139297572565514
"219","UCEC","nmdns_mean",0.447423742354638,0.00152920811617529,0.0197897520916802
"220","UCEC","nmdns_mean.wt",1.32822476585826,4.85679347826044e-05,0.00273948100824821
