"var","hr","pval","hr_ci95"
"tnm_stageII",1.5,"1.65e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.3,"4.95e-03","1.4 to 7.8"
"tnm_stage0",1.8,"2.41e-01","0.7 to 5"
"tnm_stageI/II NOS",0.6,"4.24e-01","0.2 to 2"
"TMB.cathigh",1.6,"2.81e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"2.15e-04","1.2 to 1.7"
"PDL1.cathigh",1.4,"3.30e-03","1.1 to 1.7"
"MYOCD_mut",1.1,"5.22e-01","0.8 to 1.7"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.89e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.76e-03","1.5 to 8"
"tnm_stage0",2,"1.86e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.47e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"3.43e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.14e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.58e-02","1 to 1.6"
"NCOR1_cna",0.9,"1.58e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.70e-02","1 to 1.3"
"tnm_stageII",1.6,"1.31e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.36e-03","1.5 to 7.9"
"tnm_stage0",1.9,"2.15e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.6,"4.32e-01","0.2 to 2"
"TMB.cathigh",1.6,"9.68e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"5.58e-04","1.2 to 1.7"
"PDL1.cathigh",1.3,"7.29e-03","1.1 to 1.6"
"NCOR1_mut",1.1,"4.28e-01","0.8 to 1.5"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.51e-02","1 to 1.3"
"tnm_stageII",1.6,"1.32e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"3.99e-03","1.5 to 8"
"tnm_stage0",2,"1.89e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.46e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.02e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.22e-02","1.1 to 1.6"
"NF1_cna",1.1,"1.97e-01","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.96e-02","1 to 1.3"
"tnm_stageII",1.6,"1.01e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.6,"2.94e-03","1.5 to 8.3"
"tnm_stage0",2,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.38e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.64e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.09e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.16e-02","1.1 to 1.6"
"NF1_mut",1,"5.70e-01","0.9 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.03e-02","1 to 1.3"
"tnm_stageII",1.6,"1.28e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.84e-03","1.5 to 8"
"tnm_stage0",2,"1.87e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.42e-01","0.2 to 2"
"TMB.cathigh",1.7,"4.04e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.13e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.51e-02","1 to 1.6"
"ALPK2_cna",0.9,"1.40e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.79e-02","1 to 1.3"
"tnm_stageII",1.6,"1.48e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.4,"4.64e-03","1.5 to 7.8"
"tnm_stage0",1.9,"2.17e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.7,"4.92e-01","0.2 to 2.1"
"TMB.cathigh",1.6,"1.21e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"1.24e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.16e-02","1.1 to 1.6"
"ALPK2_mut",0.8,"5.39e-01","0.4 to 1.6"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.83e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.83e-03","1.5 to 8"
"tnm_stage0",1.9,"1.92e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.37e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.33e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.14e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.26e-02","1.1 to 1.6"
"LPAR2_cna",0.8,"1.29e-06","0.7 to 0.8"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"3.73e-02","1 to 1.3"
"tnm_stageII",1.6,"5.39e-06","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.63e-03","1.5 to 8.1"
"tnm_stage0",2,"1.75e-01","0.7 to 5.5"
"tnm_stageI/II NOS",0.7,"5.13e-01","0.2 to 2.2"
"TMB.cathigh",1.6,"3.29e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"8.49e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.82e-02","1 to 1.6"
"LPAR2_mut",1.1,"8.73e-01","0.5 to 2.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.57e-02","1 to 1.3"
"tnm_stageII",1.6,"1.22e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.81e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.70e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.20e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"TGFB1_cna",0.9,"1.36e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"5.11e-02","1 to 1.3"
"tnm_stageII",1.6,"1.11e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.17e-03","1.5 to 7.9"
"tnm_stage0",2,"1.89e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.70e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"2.46e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.84e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"2.03e-02","1 to 1.6"
"TGFB1_mut",0,"9.84e-01","0 to Inf"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.81e-02","1 to 1.3"
"tnm_stageII",1.6,"1.01e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.75e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.38e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.08e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.28e-02","1.1 to 1.6"
"CIC_cna",0.9,"1.74e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"5.19e-02","1 to 1.3"
"tnm_stageII",1.6,"1.13e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.77e-03","1.5 to 8"
"tnm_stage0",2,"1.89e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.69e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"2.56e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.71e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.92e-02","1 to 1.6"
"CIC_mut",1.2,"4.37e-01","0.8 to 1.7"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.50e-02","1 to 1.3"
"tnm_stageII",1.6,"1.49e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.88e-03","1.5 to 8"
"tnm_stage0",2,"1.89e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.07e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.23e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.55e-02","1 to 1.6"
"CSNK2A1_cna",1.1,"2.77e-01","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.68e-02","1 to 1.3"
"tnm_stageII",1.6,"1.08e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.22e-03","1.5 to 7.9"
"tnm_stage0",1.9,"1.93e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.18e-01","0.2 to 2"
"TMB.cathigh",1.7,"5.17e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.00e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.22e-02","1.1 to 1.6"
"CSNK2A1_mut",1.2,"5.11e-01","0.7 to 1.9"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"5.64e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.78e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.13e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.12e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.29e-02","1.1 to 1.6"
"ASXL1_cna",1.1,"8.58e-02","1 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"8.54e-02","1 to 1.3"
"tnm_stageII",1.6,"1.26e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"4.11e-03","1.5 to 8"
"tnm_stage0",1.9,"1.93e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.09e-01","0.2 to 2"
"TMB.cathigh",1.6,"1.79e-10","1.4 to 1.9"
"PDL1.catmed",1.4,"6.14e-04","1.2 to 1.7"
"PDL1.cathigh",1.3,"8.04e-03","1.1 to 1.6"
"ASXL1_mut",0.9,"4.31e-01","0.6 to 1.3"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.57e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.85e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.24e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.21e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.48e-02","1 to 1.6"
"IFNGR2_cna",1,"4.08e-01","0.9 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.92e-02","1 to 1.3"
"tnm_stageII",1.6,"1.03e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.24e-03","1.5 to 7.9"
"tnm_stage0",2,"1.88e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.46e-01","0.2 to 2.1"
"TMB.cathigh",1.7,"2.01e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"8.21e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.08e-02","1.1 to 1.6"
"IFNGR2_mut",1,"9.54e-01","0.6 to 1.7"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.69e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.72e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.38e-02","1.1 to 1.6"
"EP300_cna",1,"4.33e-01","0.9 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.2,"5.18e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.42e-03","1.5 to 7.9"
"tnm_stage0",2,"1.79e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.97e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"9.27e-04","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.01e-02","1.1 to 1.6"
"EP300_mut",0.8,"3.16e-01","0.5 to 1.3"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.56e-02","1 to 1.3"
"tnm_stageII",1.6,"1.25e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.4,"4.02e-03","1.5 to 8"
"tnm_stage0",1.9,"1.93e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.36e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.87e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.58e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.67e-02","1 to 1.6"
"DDX3X_cna",0.9,"6.64e-02","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.63e-02","1 to 1.3"
"tnm_stageII",1.5,"1.67e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.77e-03","1.5 to 8"
"tnm_stage0",1.9,"2.10e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.13e-01","0.2 to 2"
"TMB.cathigh",1.6,"6.21e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.59e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.39e-02","1.1 to 1.6"
"DDX3X_mut",0.7,"1.91e-01","0.4 to 1.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.61e-02","1 to 1.3"
"tnm_stageII",1.6,"1.11e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.75e-03","1.5 to 8"
"tnm_stage0",1.9,"1.96e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.31e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.80e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.37e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.18e-02","1.1 to 1.6"
"SSX5_cna",0.9,"1.24e-02","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"6.02e-02","1 to 1.3"
"tnm_stageII",1.5,"1.77e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.89e-03","1.5 to 8"
"tnm_stage0",1.9,"2.21e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.6,"3.99e-01","0.2 to 2"
"TMB.cathigh",1.6,"7.23e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.56e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.50e-02","1 to 1.6"
"SSX5_mut",NA," NA","NA to NA"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.61e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.82e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.65e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.19e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"FOXP3_cna",0.9,"1.14e-02","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.14e-02","1 to 1.3"
"tnm_stageII",1.5,"1.89e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.4,"0.00e+00","3.6 to 5.4"
"tnm_stageX",3.9,"1.47e-03","1.7 to 9.1"
"tnm_stage0",1.9,"2.21e-01","0.7 to 5.1"
"tnm_stageI/II NOS",0.6,"3.97e-01","0.2 to 1.9"
"TMB.cathigh",1.6,"6.33e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.64e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.55e-02","1 to 1.6"
"FOXP3_mut",1.6,"6.56e-01","0.2 to 11.2"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.48e-02","1 to 1.3"
"tnm_stageII",1.6,"1.19e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.5,"3.76e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.88e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.13e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.31e-02","1.1 to 1.6"
"SMC1A_cna",0.9,"4.83e-02","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"6.50e-02","1 to 1.3"
"tnm_stageII",1.6,"1.59e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.6,"2.64e-03","1.6 to 8.4"
"tnm_stage0",1.9,"2.11e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.10e-01","0.2 to 2"
"TMB.cathigh",1.7,"4.77e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.58e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"1.54e-02","1 to 1.6"
"SMC1A_mut",1.6,"1.81e-01","0.8 to 3.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"5.22e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.79e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.41e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.67e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.18e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.41e-02","1.1 to 1.6"
"MORC4_cna",0.9,"1.12e-01","0.8 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.33e-02","1 to 1.3"
"tnm_stageII",1.6,"1.26e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.80e-03","1.5 to 8"
"tnm_stage0",1.9,"2.07e-01","0.7 to 5.2"
"tnm_stageI/II NOS",0.6,"4.13e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.99e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.07e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.58e-02","1 to 1.6"
"MORC4_mut",1,"9.09e-01","0.5 to 2.4"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.61e-02","1 to 1.3"
"tnm_stageII",1.6,"1.22e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.80e-03","1.5 to 8"
"tnm_stage0",2,"1.90e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.40e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.75e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.18e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.36e-02","1.1 to 1.6"
"CUL4B_cna",1,"4.54e-01","0.9 to 1.1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.96e-02","1 to 1.3"
"tnm_stageII",1.6,"1.23e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.79e-03","1.5 to 8"
"tnm_stage0",1.9,"1.98e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.27e-01","0.2 to 2"
"TMB.cathigh",1.7,"2.77e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.15e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.45e-02","1.1 to 1.6"
"CUL4B_mut",1.2,"6.06e-01","0.6 to 2.5"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.1,"5.42e-02","1 to 1.3"
"tnm_stageII",1.6,"1.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.5"
"tnm_stageX",3.5,"3.77e-03","1.5 to 8"
"tnm_stage0",2,"1.91e-01","0.7 to 5.3"
"tnm_stageI/II NOS",0.6,"4.39e-01","0.2 to 2"
"TMB.cathigh",1.7,"3.11e-11","1.4 to 1.9"
"PDL1.catmed",1.4,"1.14e-03","1.1 to 1.7"
"PDL1.cathigh",1.3,"1.32e-02","1.1 to 1.6"
"TMB",1,"3.45e-01","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.57e-02","1 to 1.3"
"tnm_stageII",1.6,"1.12e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.9"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.4,"3.91e-03","1.5 to 8"
"tnm_stage0",2,"1.87e-01","0.7 to 5.4"
"tnm_stageI/II NOS",0.6,"4.35e-01","0.2 to 2"
"TMB.cathigh",1.7,"1.79e-11","1.5 to 2"
"PDL1.catmed",1.4,"1.53e-03","1.1 to 1.6"
"PDL1.cathigh",1.3,"9.96e-03","1.1 to 1.6"
"PDL1",1,"8.73e-02","1 to 1"
"age.cat>=65",2,"0.00e+00","1.7 to 2.3"
"gendermale",1.2,"4.15e-02","1 to 1.3"
"tnm_stageII",1.6,"4.16e-06","1.3 to 2"
"tnm_stageIII",2.5,"0.00e+00","2.1 to 3"
"tnm_stageIV",4.7,"0.00e+00","3.8 to 5.8"
"tnm_stageX",3.6,"3.06e-03","1.5 to 8.3"
"tnm_stage0",2.1,"1.52e-01","0.8 to 5.7"
"tnm_stageI/II NOS",0.7,"4.96e-01","0.2 to 2.2"
"TMB.cathigh",1.7,"8.34e-12","1.5 to 2"
"PDL1.catmed",1.1,"7.80e-01","0.7 to 1.5"
"PDL1.cathigh",0.8,"3.97e-01","0.4 to 1.4"
"silent.catmed",1.6,"9.23e-05","1.3 to 2.1"
"silent.cathigh",1.9,"6.40e-06","1.4 to 2.5"
"age.cat>=65",2,"0.00e+00","1.7 to 2.2"
"gendermale",1.1,"1.57e-01","1 to 1.3"
"tnm_stageII",1.5,"2.21e-05","1.3 to 1.9"
"tnm_stageIII",2.4,"0.00e+00","2 to 2.8"
"tnm_stageIV",4.5,"0.00e+00","3.7 to 5.4"
"tnm_stageX",3.6,"3.03e-03","1.5 to 8.3"
"tnm_stage0",2.1,"1.45e-01","0.8 to 5.7"
"tnm_stageI/II NOS",0.6,"3.71e-01","0.2 to 1.9"
"TMB.cathigh",1.2,"4.42e-02","1 to 1.5"
"PDL1.catmed",1.3,"4.53e-03","1.1 to 1.6"
